lower,upper,layer_jump
6561,6882,9
6563,7028,13
6563,7505,25
6565,7102,15
6566,7147,16
6566,7377,22
6566,7422,23
6566,8140,42
6567,7640,28
6568,6781,6
6568,7066,14
6569,6782,6
6569,7109,15
6569,7563,26
6570,6927,10
6570,7067,14
6571,6932,10
6571,8147,42
6571,8512,53
6572,6993,12
6572,7856,34
6573,6892,9
6573,7348,21
6573,8076,40
6574,6615,1
6574,7073,14
6574,7200,17
6575,6660,2
6575,6956,11
6575,9223,74
6576,7116,15
6576,7483,24
6576,7649,28
6577,6662,2
6578,7204,17
6578,7578,26
6579,6938,10
6579,7387,22
6579,8188,43
6581,8714,59
6581,8819,62
6582,7206,17
6582,7756,31
6582,9004,67
6583,7322,20
6583,7392,22
6584,7238,18
6584,7690,29
6585,7796,32
6585,8459,51
6586,7540,25
6586,8160,42
6587,7490,24
6587,8161,42
6588,6899,9
6589,7042,13
6589,7326,20
6590,7545,25
6591,7126,15
6591,7661,28
6591,7801,32
6592,7285,19
6592,7549,25
6593,7127,15
6593,7246,18
6594,7454,23
6594,7632,27
6594,8976,66
6595,7173,16
6595,8167,42
6596,6635,1
6596,7551,25
6596,8168,42
6597,7129,15
6598,7011,12
6598,7401,22
6598,7456,23
6599,6945,10
6600,6806,6
6600,7135,15
6601,7022,12
6601,8236,44
6602,7593,26
6602,7636,27
6603,6919,9
6603,7302,19
6604,6852,7
6604,7143,15
6605,7709,29
6605,7775,31
6606,6681,2
6606,7148,15
6606,8645,56
6607,6990,11
6607,7264,18
6607,7954,36
6608,6926,9
6608,7474,23
6608,7602,26
6609,7476,23
6609,7673,28
6610,7110,14
6610,8070,39
6611,8244,44
6612,7569,25
6612,8037,38
6613,6994,11
6613,7229,17
6614,7348,20
6615,6860,7
6615,7074,13
6616,7437,22
6616,7861,33
6617,6726,3
6617,6831,6
6617,7486,23
6617,9101,69
6618,6727,3
6618,7386,21
6618,7441,22
6619,6833,6
6619,7755,30
6620,6760,4
6620,6963,10
6620,7836,32
6620,10109,99
6621,6730,3
6622,7280,18
6622,7322,19
6623,6835,6
6624,6868,7
6624,8363,47
6625,7004,11
6625,8161,41
6626,6869,7
6626,7087,13
6626,7124,14
6627,6870,7
6627,9294,75
6628,7393,21
6628,7695,28
6629,7007,11
6629,8432,49
6629,10030,96
6630,7044,12
6630,7394,21
6630,9013,66
6631,7839,32
6631,8571,53
6632,6796,5
6632,7168,15
6633,6903,8
6633,7010,11
6634,7871,33
6634,8689,57
6635,8540,52
6636,6707,2
6636,6800,5
6636,7553,24
6637,7215,16
6637,8308,45
6637,8575,53
6638,7053,12
6638,9086,68
6639,7054,12
6639,7805,31
6640,7055,12
6640,7097,13
6642,7018,11
6642,8405,48
6643,7019,11
6643,7412,21
6644,6807,5
6644,7023,11
6644,7181,15
6645,7023,11
6645,7061,12
6645,7462,22
6646,6879,7
6646,7058,12
6647,7913,34
6648,6678,1
6648,6812,5
6649,6816,5
6650,7222,16
6651,6714,2
6651,7190,15
6651,7259,17
6652,6988,10
6653,7149,14
6653,7471,22
6654,7103,13
6654,7639,26
6654,7883,33
6655,6819,5
6656,6886,7
6656,7067,12
6657,7108,13
6657,7425,21
6658,6930,8
6658,7345,19
6659,7154,14
6659,7346,19
6660,7432,21
6660,7718,28
6660,8283,44
6661,6859,6
6661,7649,26
6663,6791,4
6663,8042,37
6663,8357,46
6664,7438,21
6664,7618,25
6665,7385,20
6665,8769,59
6666,7233,16
6666,7577,24
6667,6832,5
6667,7620,25
6667,7935,34
6667,8744,58
6668,7001,10
6669,6730,2
6669,7082,12
6670,6967,9
6670,7868,32
6671,6840,5
6671,7244,16
6671,7659,26
6672,6906,7
6672,8343,45
6673,6771,3
6674,6846,5
6675,7366,19
6676,6980,9
6676,7095,12
6677,7459,21
6677,8203,41
6678,6880,6
6678,7501,22
6679,8867,61
6680,7147,13
6681,7744,28
6681,7884,32
6682,7379,19
6682,7425,20
6682,7820,30
6683,6886,6
6683,7991,35
6684,7152,13
6684,7225,15
6684,7343,18
6684,8108,38
6685,7339,18
6686,7153,13
6686,7227,15
6686,7314,17
6687,7344,18
6687,7521,22
6688,8073,37
6688,8877,61
6689,7274,16
6689,7481,21
6690,6757,2
6690,6936,7
6691,7038,10
6691,8252,42
6692,6894,6
6692,7076,11
6692,7161,13
6693,7386,19
6693,7687,26
6694,6728,1
6694,7442,20
6694,7751,28
6695,6962,8
6695,7355,18
6695,7624,24
6696,6865,5
6696,7208,14
6696,7540,22
6697,7973,34
6697,8460,48
6698,6971,8
6698,7450,20
6698,9011,64
6699,8825,59
6700,8856,60
6701,7285,16
6702,7330,17
6702,7549,22
6703,8166,39
6703,8538,50
6703,9532,79
6704,7014,9
6704,8170,39
6704,8438,47
6705,7130,12
6706,6798,3
6706,6846,4
6706,7250,15
6707,6773,2
6708,6742,1
6708,6775,2
6708,7057,10
6708,7737,27
6709,7943,33
6709,8236,41
6710,6916,6
6710,7414,19
6711,6950,7
6711,8130,38
6712,7026,9
6712,7592,23
6712,7915,32
6712,8173,39
6713,7061,10
6714,7144,12
6715,7305,16
6715,7470,20
6716,7599,23
6717,7104,11
6717,7778,28
6718,6989,8
6718,7672,25
6718,7885,31
6719,7034,9
6719,7478,20
6720,7112,11
6720,7227,14
6720,7522,21
6721,6825,3
6721,6890,5
6721,7273,15
6721,7715,26
6722,7745,27
6723,6957,7
6723,7527,21
6723,7827,29
6723,7890,31
6724,7653,24
6725,8291,42
6726,8520,49
6726,8558,50
6728,8260,41
6729,6758,1
6729,6960,7
6729,7164,12
6730,7082,10
6731,7003,8
6731,7626,23
6732,7759,27
6733,6766,1
6733,6839,3
6733,7125,11
6734,6840,3
6734,7244,14
6734,7658,24
6735,7245,14
6736,7010,8
6736,7396,18
6737,7765,27
6737,8197,39
6738,7290,15
6738,7698,25
6738,8437,46
6738,9596,80
6739,8267,41
6741,6848,3
6742,6805,2
6743,7407,18
6743,8062,35
6744,7591,22
6744,7943,32
6745,6806,2
6745,7217,13
6746,7097,10
6747,6981,7
6747,8691,54
6748,7334,16
6748,7944,32
6749,7060,9
6749,8030,34
6749,9206,69
6750,7913,31
6750,8239,40
6750,8836,58
6751,6921,5
6751,7257,14
6751,7303,15
6752,6817,2
6752,7741,26
6752,8869,59
6753,7601,22
6753,8798,57
6754,7826,28
6755,7345,16
6755,8482,47
6756,7609,22
6756,7745,26
6757,7481,19
6758,7442,18
6758,7723,25
6758,7751,26
6759,7793,27
6759,7899,30
6759,8086,35
6760,7445,18
6760,7971,32
6760,9937,89
6761,7083,9
6761,7207,12
6761,8192,38
6761,8716,54
6762,7539,20
6762,7627,22
6762,8298,41
6763,7004,7
6763,9168,67
6764,6901,4
6764,7361,16
6765,7327,15
6765,7361,16
6765,8528,48
6766,7905,30
6766,7977,32
6766,8637,51
6767,6973,6
6767,8752,55
6767,9636,80
6767,10115,95
6768,7544,20
6769,6904,4
6769,9702,82
6770,7551,20
6770,8097,35
6770,9376,73
6771,7767,26
6772,7402,17
6772,8025,33
6772,8641,51
6773,7404,17
6773,7553,20
6774,7016,7
6774,8501,47
6774,8831,57
6775,6805,1
6775,7057,8
6776,6809,1
6776,7059,8
6776,7298,14
6776,7502,19
6777,6952,5
6777,7947,31
6778,7471,18
6778,7709,24
6779,8104,35
6780,7426,17
6780,8508,47
6781,7108,9
6781,7514,19
6782,7110,9
6782,7642,22
6782,7675,23
6783,6822,1
6784,6991,6
6784,7342,15
6784,8147,36
6785,6889,3
6786,7853,28
6786,8380,43
6787,7430,17
6788,7201,11
6788,7648,22
6788,7784,26
6789,6893,3
6790,7790,26
6790,8081,34
6791,7535,19
6791,8153,36
6792,7278,13
6792,8996,61
6793,7487,18
6793,7792,26
6794,6898,3
6794,7689,23
6795,7976,31
6795,10668,113
6796,7548,19
6796,7660,22
6797,7092,8
6797,7248,12
6797,9084,63
6798,7177,10
6799,6877,2
6799,6945,4
6799,8098,34
6799,8306,40
6800,8471,45
6801,8026,32
6802,7843,27
6802,8201,37
6803,7459,17
6804,6980,5
6804,7095,8
6804,8691,52
6805,7057,7
6805,7183,10
6806,7135,9
6806,7411,16
6807,7500,18
6808,8203,37
6808,8238,38
6808,8542,47
6809,7461,17
6809,7464,17
6810,6880,2
6810,7140,9
6810,7634,21
6811,6982,5
6811,7063,7
6811,7300,13
6813,6918,3
6813,7301,13
6813,7504,18
6814,6881,2
6814,7950,30
6815,7222,11
6815,7916,29
6815,8943,59
6816,7027,6
6817,7029,6
6817,7638,21
6818,7261,12
6818,7743,24
6818,8410,43
6819,7149,9
6820,7640,21
6821,7265,12
6823,7034,6
6823,7644,21
6824,7568,19
6824,8482,45
6825,7156,9
6825,7608,20
6826,7274,12
6826,7481,17
6826,7527,18
6827,6892,2
6827,7348,14
6829,7320,13
6830,7618,20
6831,7619,20
6831,7862,27
6831,8680,51
6832,8658,50
6832,9689,80
6833,6897,2
6833,7488,17
6833,7623,20
6834,7690,22
6834,8299,39
6836,7005,5
6836,9260,68
6838,6970,4
6838,7904,28
6838,9412,72
6840,7284,12
6841,7169,9
6841,7585,19
6841,7871,27
6842,7210,10
6842,7696,22
6842,7803,25
6842,8753,53
6843,7171,9
6843,7586,19
6843,8498,45
6843,8783,54
6844,8266,38
6844,8305,39
6845,7051,6
6845,7175,9
6845,8344,40
6846,6912,2
6846,7250,11
6847,6946,3
6847,7499,17
6847,9203,66
6849,7910,28
6850,7220,10
6850,8309,39
6851,7101,7
6851,7303,12
6852,7027,5
6852,7374,14
6852,7417,15
6853,6920,2
6853,7742,23
6854,6990,4
6854,9509,74
6855,7340,13
6855,7606,19
6855,7826,25
6856,6889,1
6856,7226,10
6856,7888,27
6857,8146,34
6858,6994,4
6858,7200,9
6858,8002,30
6859,7074,6
6859,7381,14
6860,7037,5
6860,7275,11
6860,7570,18
6861,7116,7
6861,7117,7
6861,7230,10
6861,7483,16
6862,8330,39
6863,6962,3
6863,7120,7
6863,7624,19
6863,7864,26
6864,7795,24
6865,7579,18
6865,7656,20
6865,8049,31
6866,7085,6
6866,7656,20
6866,7693,21
6866,8159,34
6866,9333,69
6867,7040,5
6867,7540,17
6867,8160,34
6868,6899,1
6868,7323,12
6869,7086,6
6869,7729,22
6870,6942,2
6870,8823,54
6871,7451,15
6871,7541,17
6871,7658,20
6873,7495,16
6873,8021,30
6874,7091,6
6874,7247,10
6875,7552,17
6876,7050,5
6876,8500,44
6877,7663,20
6878,7179,8
6878,7252,10
6878,9049,60
6879,7217,9
6879,7460,15
6880,8615,47
6881,7847,25
6881,7914,27
6882,7063,5
6883,6922,1
6883,7143,7
6883,7816,24
6884,7103,6
6884,7376,13
6884,7512,16
6884,7883,26
6885,7148,7
6885,7191,8
6885,7953,28
6886,7641,19
6887,7265,10
6887,7517,16
6888,6929,1
6888,7429,14
6888,7824,24
6888,8842,54
6890,7347,12
6891,7647,19
6893,7571,17
6893,8252,36
6894,7436,14
6894,7831,24
6894,8151,33
6895,7319,11
6895,7832,24
6895,9137,62
6896,6961,2
6896,7863,25
6897,7082,5
6897,7390,13
6898,8047,30
6898,8929,56
6900,7124,6
6900,7326,11
6900,7492,15
6900,8493,43
6901,7325,11
6901,7974,28
6902,7045,4
6902,7285,10
6902,7452,14
6903,7168,7
6903,7453,14
6904,7090,5
6904,8534,44
6905,7550,16
6905,8095,31
6906,7211,8
6906,8497,43
6907,7907,26
6907,8022,29
6908,7011,3
6908,7290,10
6908,9596,75
6909,6978,2
6909,7175,7
6909,9703,78
6909,10003,87
6910,7014,3
6910,8438,41
6911,7177,7
6911,7457,14
6913,7134,6
6913,8234,35
6914,7367,12
6914,7805,23
6915,8062,30
6915,8611,46
6916,7556,16
6916,8100,31
6917,7221,8
6917,8315,37
6918,7025,3
6918,7186,7
6918,7704,20
6919,7594,17
6919,8204,34
6920,7637,18
6920,8506,43
6921,7375,12
6922,7102,5
6922,7420,13
6923,7818,23
6923,8138,32
6924,8243,35
6924,8672,48
6925,7822,23
6925,8375,39
6926,8107,31
6926,8142,32
6927,7150,6
6927,7603,17
6928,7068,4
6929,7429,13
6929,8179,33
6929,8675,48
6930,7035,3
6930,8246,35
6931,7196,7
6931,7959,27
6931,8548,44
6931,8990,57
6932,8281,36
6932,9131,61
6933,7315,10
6933,7998,28
6934,7430,13
6934,8325,37
6935,8325,37
6935,8383,39
6936,7481,14
6937,7576,16
6937,8357,38
6937,8556,44
6938,8084,30
6938,8333,37
6939,7655,18
6939,7727,20
6939,7836,23
6939,9962,85
6940,7208,7
6940,7357,11
6941,7729,20
6941,7867,24
6942,7581,16
6942,8090,30
6943,7041,3
6943,7240,8
6943,8462,41
6944,7870,24
6944,8091,30
6944,9109,60
6946,8863,53
6947,7405,12
6947,8401,39
6948,7017,2
6948,7054,3
6948,8027,28
6949,7332,10
6949,8171,32
6950,8614,45
6951,7024,2
6951,7058,3
6951,7297,9
6951,7335,10
6952,7025,2
6952,8132,31
6953,7064,3
6953,7145,5
6954,7430,12
6954,7713,19
6955,7527,14
6956,8284,35
6957,7963,26
6958,7437,12
6958,7576,15
6958,8556,43
6959,7319,9
6959,7534,14
6960,7723,19
6961,7388,11
6962,7236,7
6962,7794,21
6963,7206,6
6963,9692,76
6964,7356,10
6964,7756,20
6965,7356,10
6965,7358,10
6965,8563,43
6966,7238,7
6966,7972,26
6967,8663,46
6968,7360,10
6968,8162,31
6969,7449,12
6969,7797,21
6970,7902,24
6971,8265,34
6971,8463,40
6972,7394,11
6972,9299,65
6973,8530,42
6973,8570,43
6974,7243,7
6974,8973,55
6974,9300,65
6975,7249,7
6975,7496,13
6975,7697,18
6975,8782,50
6976,7980,26
6976,10587,105
6977,7129,4
6977,7173,5
6977,7213,6
6978,7364,10
6978,8539,42
6979,7250,7
6980,7294,8
6981,8898,53
6981,9177,61
6982,7058,2
6982,7335,9
6983,7059,2
6983,7372,10
6983,7502,13
6983,7558,14
6984,7506,13
6984,8580,43
6984,9384,67
6985,7881,23
6985,9430,68
6986,7146,4
6986,7742,19
6987,7470,12
6987,7598,15
6987,8581,43
6988,7421,11
6989,7224,6
6989,7472,12
6989,8478,40
6990,8800,50
6991,7068,2
6991,7310,8
6992,7033,1
6992,7477,12
6992,8146,30
6993,7525,13
6993,8215,32
6994,7431,11
6994,8594,43
6995,7528,13
6995,7746,19
6995,8417,38
6996,7317,8
6996,7482,12
6996,7529,13
6996,8004,26
6997,7616,15
6997,7832,21
6997,8422,38
6998,7750,19
6998,8291,34
6999,7687,17
6999,7967,25
7000,7620,15
7000,8389,37
7000,8487,40
7000,8744,48
7002,7356,9
7003,7237,6
7003,8489,40
7003,8924,53
7004,8492,40
7004,8890,52
7005,8566,42
7005,9168,60
7006,7359,9
7006,8429,38
7007,8395,37
7007,9041,56
7007,9336,65
7008,8302,34
7008,8856,51
7009,7286,7
7009,8571,42
7009,9906,81
7010,7453,11
7010,7662,16
7011,9497,69
7012,7130,3
7012,8059,27
7013,8200,31
7013,8267,33
7015,8235,32
7016,7699,17
7017,7736,18
7017,8439,38
7018,7293,7
7018,8786,49
7019,7368,9
7019,8063,27
7020,7459,11
7020,7878,22
7020,8667,45
7021,7180,4
7021,7295,7
7021,8834,50
7021,8865,51
7022,7409,10
7022,7807,20
7023,7296,7
7023,7500,12
7024,7254,6
7024,7335,8
7025,7984,25
7026,7099,2
7026,7255,6
7026,7703,17
7027,7559,13
7027,8135,29
7028,7814,20
7028,8505,40
7029,7223,5
7029,8031,26
7030,7103,2
7030,7262,6
7030,8033,26
7031,7564,13
7031,7822,20
7031,7956,24
7032,8070,27
7033,7923,23
7033,8480,39
7034,7926,23
7035,7644,15
7035,8807,49
7036,8072,27
7036,8877,51
7037,7158,3
7037,7318,7
7037,7681,16
7038,7202,4
7038,7383,9
7038,7829,20
7039,7119,2
7039,8222,31
7040,8363,35
7041,7730,17
7041,8194,30
7041,8365,35
7042,7283,6
7042,7940,23
7042,8264,32
7043,7906,22
7044,7543,12
7044,10113,87
7045,7547,12
7045,7583,13
7046,7126,2
7046,7584,13
7046,7661,15
7046,8828,49
7047,7395,9
7047,7801,19
7047,9456,67
7048,8689,45
7048,8974,53
7049,7287,6
7049,9173,59
7050,8541,40
7050,8938,52
7051,8060,26
7053,8307,33
7054,8439,37
7055,7136,2
7055,7665,15
7056,7137,2
7056,7664,15
7056,9115,57
7057,7737,17
7057,7739,17
7057,8028,25
7058,7460,10
7059,7254,5
7059,7413,9
7060,7845,20
7061,7140,2
7062,7301,6
7062,8312,33
7063,7101,1
7063,7466,10
7063,7595,13
7064,7102,1
7064,7420,9
7065,7744,17
7065,7884,21
7066,7514,11
7066,7819,19
7066,8280,32
7067,7603,13
7067,7641,14
7068,7310,6
7069,7429,9
7069,8179,29
7069,8323,33
7069,8450,37
7070,8380,35
7071,7347,7
7071,7479,10
7071,7522,11
7072,7114,1
7072,7645,14
7072,7680,15
7072,8074,26
7073,7648,14
7073,8039,25
7074,7570,12
7075,7118,1
7075,7159,2
7075,7276,5
7075,7382,8
7076,7831,19
7076,8078,26
7077,7616,13
7078,7721,16
7078,7897,21
7078,9828,77
7079,8115,27
7080,7354,7
7080,7441,9
7080,7791,18
7081,7165,2
7081,7235,4
7081,7724,16
7081,8603,41
7082,7236,4
7082,7444,9
7083,7279,5
7083,7938,22
7083,9138,57
7084,7972,23
7084,8121,27
7085,8157,28
7085,8662,43
7085,9232,60
7086,7448,9
7086,9007,53
7088,7901,21
7088,9903,79
7089,7660,14
7089,8665,43
7090,7286,5
7091,10060,84
7092,7978,23
7092,9239,60
7093,8166,28
7093,8538,39
7094,8468,37
7094,8609,41
7096,7878,20
7097,7555,11
7097,7665,14
7098,7945,22
7099,7597,12
7099,7705,15
7100,7187,2
7100,7813,18
7100,8206,29
7101,7467,9
7103,9058,54
7104,7743,16
7104,8946,51
7105,7149,1
7105,7920,21
7105,8672,43
7106,7821,18
7106,7887,20
7107,7378,7
7107,7674,14
7107,8035,24
7108,7990,23
7109,7642,13
7109,7673,14
7109,7887,20
7110,8949,51
7110,9128,56
7111,7605,12
7111,8244,30
7111,8844,48
7112,7520,10
7112,7567,11
7112,8415,35
7113,8325,32
7114,7198,2
7114,7680,14
7114,8247,30
7115,7856,19
7115,8149,27
7116,8076,25
7117,7160,1
7117,7230,3
7117,7749,16
7117,7893,20
7117,8354,33
7118,7277,4
7118,7350,6
7119,10574,101
7120,7321,5
7120,7391,7
7120,7865,19
7121,8299,31
7122,7239,3
7122,8015,23
7123,7239,3
7123,7581,11
7123,9233,59
7125,7328,5
7125,8637,41
7126,8127,26
7126,8892,49
7127,7396,7
7127,7840,18
7128,7767,16
7128,8538,38
7130,7873,19
7131,7873,19
7132,7457,8
7132,8400,34
7132,8830,47
7133,7176,1
7134,8471,36
7135,7333,5
7135,7406,7
7136,7458,8
7136,7700,14
7137,7944,21
7137,8441,35
7138,7218,2
7138,7983,22
7138,8503,37
7138,8613,40
7139,7557,10
7139,7701,14
7139,9461,65
7140,7462,8
7141,7505,9
7142,8867,48
7143,7374,6
7143,7774,16
7144,7259,3
7144,7814,17
7145,7375,6
7145,7420,7
7146,7670,13
7146,7776,16
7146,8276,30
7147,7261,3
7147,7952,21
7148,8374,33
7148,8447,35
7149,8870,48
7150,7340,5
7150,8071,24
7151,7427,7
7151,8245,29
7152,8804,46
7152,9243,59
7153,7479,8
7153,7781,16
7154,8148,26
7154,8213,28
7155,8549,38
7156,7274,3
7156,8038,23
7157,7199,1
7157,7526,9
7157,7609,11
7157,7745,15
7158,7349,5
7158,7570,10
7159,7317,4
7159,7434,7
7159,7613,11
7159,7828,17
7159,8004,22
7160,7749,15
7160,7787,16
7160,8077,24
7161,7436,7
7161,7861,18
7161,9033,52
7162,8081,24
7162,8740,44
7163,7577,10
7163,7792,16
7165,7235,2
7165,8085,24
7165,8118,25
7166,7208,1
7167,8857,47
7167,9081,53
7167,10968,115
7168,7548,9
7168,7763,15
7169,7871,18
7170,8095,24
7170,8342,31
7171,7631,11
7171,8167,26
7172,8609,39
7172,9144,55
7173,8198,27
7173,8305,30
7173,8498,36
7174,7212,1
7174,8059,23
7175,8499,36
7177,7250,2
7178,7804,16
7178,7874,18
7178,9812,74
7179,9050,52
7179,9114,54
7180,7877,18
7180,8370,32
7180,8726,43
7181,7296,3
7181,7737,14
7182,7407,6
7182,7945,20
7182,8941,49
7183,7739,14
7184,7982,21
7184,8238,28
7184,8542,37
7184,8612,39
7185,7557,9
7185,8694,42
7185,9018,51
7186,7373,5
7186,7504,8
7186,7596,10
7187,7222,1
7187,7916,19
7188,7506,8
7188,8136,25
7189,7257,2
7189,7303,3
7189,7304,3
7189,8066,23
7190,7305,3
7190,7560,9
7191,7260,2
7192,7264,2
7192,8986,50
7193,7225,1
7193,7338,4
7193,8108,24
7193,9026,51
7194,7226,1
7194,7779,15
7194,7993,21
7194,9850,75
7195,7312,3
7195,7607,10
7195,8989,50
7195,9186,56
7196,8073,23
7197,8037,22
7197,8416,33
7198,7857,17
7199,7610,10
7199,8075,23
7199,8764,44
7200,8039,22
7200,8623,39
7201,7482,7
7201,7529,8
7201,8183,26
7203,7231,1
7203,7277,2
7203,7652,11
7204,7487,7
7205,8658,40
7206,8774,44
7207,7445,6
7207,7971,20
7207,9450,63
7208,7579,9
7208,8013,21
7208,8564,37
7208,8927,48
7208,9167,55
7209,8533,36
7209,8858,46
7210,7287,2
7210,9173,55
7211,7802,15
7211,8861,46
7212,9175,55
7212,9422,62
7213,8305,29
7214,8471,34
7216,7911,18
7216,10063,81
7217,7411,5
7218,7369,4
7218,7809,15
7218,8099,23
7219,7371,4
7219,8131,24
7219,8172,25
7220,8444,33
7220,8728,42
7221,7299,2
7221,8064,22
7223,7599,9
7223,8695,41
7224,7672,11
7224,8034,21
7224,9091,52
7225,7519,7
7225,9184,55
7226,8321,29
7227,7520,7
7227,7780,14
7228,7568,8
7228,8351,30
7229,7431,5
7229,7889,17
7229,8214,26
7230,7612,9
7230,8076,22
7231,7351,3
7231,7382,4
7232,7536,7
7232,7687,11
7232,7967,19
7233,8560,36
7233,8656,39
7234,8260,27
7235,7578,8
7235,7934,18
7235,8712,41
7236,7688,11
7237,8121,23
7237,9037,50
7238,8048,21
7238,8391,31
7239,8968,48
7240,7730,12
7240,7759,13
7241,7283,1
7241,8227,26
7241,8366,30
7241,8493,34
7242,8265,27
7242,10079,81
7243,10967,113
7244,7542,7
7244,8196,25
7245,7545,7
7245,7732,12
7246,7363,3
7246,7840,15
7246,8368,30
7247,8399,31
7247,8436,32
7247,10060,80
7248,8470,33
7248,8895,46
7249,7698,11
7249,8437,32
7249,9875,74
7251,7699,11
7251,7844,15
7251,8785,43
7252,8723,41
7252,9050,50
7253,7554,7
7253,7877,16
7253,8369,30
7253,8726,41
7254,7297,1
7254,7333,2
7254,7370,3
7254,7372,3
7254,7413,4
7255,7705,11
7255,7915,17
7255,8788,43
7256,7373,3
7256,7468,5
7256,7773,13
7256,7951,18
7257,7375,3
7257,7774,13
7258,7305,1
7258,7468,5
7258,7560,7
7259,7560,7
7259,7707,11
7260,7953,18
7261,8241,26
7262,7473,5
7262,7601,8
7262,9273,57
7263,7423,4
7263,7989,19
7263,8069,21
7263,9782,71
7264,9059,50
7265,8508,34
7266,7779,13
7266,8143,23
7267,7825,14
7267,8070,21
7268,7311,1
7268,8377,30
7268,8589,36
7269,7341,2
7269,7342,2
7269,8212,25
7270,7676,10
7270,8145,23
7270,8146,23
7270,9027,49
7271,8148,23
7271,8379,30
7272,7523,6
7272,7716,11
7272,8350,29
7272,8515,34
7273,7608,8
7273,7961,18
7273,8181,24
7274,7717,11
7275,7681,10
7275,7784,13
7276,7350,2
7276,7530,6
7276,7828,14
7277,7382,3
7277,7894,16
7277,8186,24
7278,7932,17
7278,9285,57
7279,7866,15
7279,8190,24
7279,9075,50
7280,7795,13
7280,8191,24
7281,7491,5
7281,8364,29
7281,9727,69
7282,7867,15
7282,9006,48
7283,7326,1
7283,9630,66
7285,7800,13
7285,8055,20
7285,8340,28
7286,8534,34
7286,8688,39
7288,7767,12
7289,8343,28
7289,8640,37
7290,8304,27
7291,8169,23
7291,8199,24
7292,9204,54
7292,9267,56
7293,8442,31
7294,7879,15
7294,8472,32
7294,8691,39
7295,8130,22
7295,8576,35
