id,layer,min_m,max_m,cells,area_km2
1376,10,50,55,2,5.601492821979521
2419,23,115,120,2,5.601492821979521
2637,26,130,135,2,5.601492821979521
3885,48,240,245,2,5.6014928219747455
5467,82,410,415,2,5.6009145549658435
926,6,30,35,2,5.600914554961069
8054,152,760,765,2,5.600914554961069
295,2,10,15,2,5.600336050986478
1172,8,40,45,2,5.600336050986478
1054,7,35,40,2,5.600336050981704
779,5,25,30,2,5.600336050981703
5056,72,360,365,2,5.600336050981703
1171,8,40,45,2,5.600336050976928
922,6,30,35,2,5.599757547002339
923,6,30,35,2,5.599757547002339
11077,248,1240,1245,2,5.599178806110093
6767,118,590,595,2,5.59917880610532
459,3,15,20,2,5.599178806105318
1046,7,35,40,2,5.598021087447371
12229,303,1515,1520,2,5.598021087447371
1168,8,40,45,2,5.597442109686443
7394,135,675,680,2,5.597442109686443
621,4,20,25,2,5.596862895116191
5224,76,380,385,2,5.596862895116191
1165,8,40,45,2,5.596862895111419
1721,14,70,75,2,5.596862895111419
292,2,10,15,2,5.596862895111418
1270,9,45,50,2,5.596862895111418
11466,265,1325,1330,2,5.596862895111418
1556,12,60,65,2,5.596283680536394
11198,253,1265,1270,2,5.596283680536394
1555,12,60,65,2,5.5957042291953005
1369,10,50,55,2,5.595704229190531
9634,198,990,995,2,5.595704229190531
2192,20,100,105,2,5.59570422918576
9142,184,920,925,2,5.59570422918576
151,1,5,10,2,5.595124777844666
1268,9,45,50,2,5.595124777844666
2271,21,105,110,2,5.595124777844666
10389,222,1110,1115,2,5.595124777844666
42,0,0,5,2,5.594545089786479
13312,423,2115,2120,2,5.594545089786479
911,6,30,35,2,5.5939654017187515
1647,13,65,70,2,5.5939654017187515
1264,9,45,50,2,5.59338547699066
1040,7,35,40,2,5.59338547698589
1366,10,50,55,2,5.59338547698589
9413,192,960,965,2,5.59338547698589
8017,151,755,760,2,5.592805552253029
616,4,20,25,2,5.592225390900078
1159,8,40,45,2,5.592225390900078
13104,378,1890,1895,2,5.59222539089531
908,6,30,35,2,5.591645229547126
7940,149,745,750,2,5.591064831628662
906,6,30,35,2,5.591064831623895
2560,25,125,130,2,5.591064831623895
1039,7,35,40,2,5.5910648316238944
8970,179,895,900,2,5.59048443370543
1461,11,55,60,2,5.590484433700663
9170,185,925,930,2,5.590484433700663
4923,69,345,350,2,5.589903799257799
1460,11,55,60,2,5.589903799253034
8528,166,830,835,2,5.589903799253034
762,5,25,30,2,5.589903799253033
763,5,25,30,2,5.589903799253033
1960,17,85,90,2,5.589903799253033
3523,41,205,210,2,5.589323164805403
4343,57,285,290,2,5.589323164805403
6426,108,540,545,2,5.589323164805403
2116,19,95,100,2,5.588742293894507
905,6,30,35,2,5.588742293889741
8493,165,825,830,2,5.588742293884977
448,3,15,20,2,5.588161422974079
903,6,30,35,2,5.588161422974079
1459,11,55,60,2,5.588161422974079
2190,20,100,105,2,5.588161422974079
4645,63,315,320,2,5.588161422974079
901,6,30,35,2,5.587580315634474
8194,156,780,785,2,5.587580315634474
446,3,15,20,2,5.58758031562971
2416,23,115,120,2,5.58758031562971
6900,122,610,615,2,5.58758031562971
1261,9,45,50,2,5.586999208285341
2559,25,125,130,2,5.586999208285341
2037,18,90,95,2,5.586417864572082
283,2,10,15,2,5.586417864567319
1257,9,45,50,2,5.586417864567319
4834,67,335,340,2,5.586417864567319
6626,114,570,575,2,5.586417864567319
1359,10,50,55,2,5.585836520854061
2483,24,120,125,2,5.585836520849298
5653,87,435,440,2,5.5852549408122005
444,3,15,20,2,5.585254940807438
1545,12,60,65,2,5.585254940807438
280,2,10,15,2,5.585254940802676
445,3,15,20,2,5.584673360765578
2823,29,145,150,2,5.584673360765578
3878,48,240,245,2,5.584673360765578
3879,48,240,245,2,5.584673360765578
4685,64,320,325,2,5.584091544450519
278,2,10,15,2,5.584091544445759
279,2,10,15,2,5.584091544445759
441,3,15,20,2,5.584091544445759
759,5,25,30,2,5.584091544445759
6079,99,495,500,2,5.584091544445758
4743,65,325,330,2,5.584091544440997
610,4,20,25,2,5.5835097281259385
4048,51,255,260,2,5.582927675584044
4096,52,260,265,2,5.582927675574523
11021,246,1230,1235,2,5.582927675574523
5052,72,360,365,2,5.582345623032628
7491,137,685,690,2,5.582345623032628
440,3,15,20,2,5.581763334315017
1876,16,80,85,2,5.581763334315017
757,5,25,30,2,5.581763334310258
4193,54,270,275,2,5.581763334310258
4238,55,275,280,2,5.581763334310258
608,4,20,25,2,5.581763334305499
6078,99,495,500,2,5.581763334305499
756,5,25,30,2,5.581181045587889
4287,56,280,285,2,5.581181045587889
6305,105,525,530,2,5.581181045587889
2557,25,125,130,2,5.580598520740445
4337,57,285,290,2,5.580598520735688
2036,18,90,95,2,5.580598520735686
3415,39,195,200,2,5.580598520735686
4683,64,320,325,2,5.580598520730929
275,2,10,15,2,5.580015995883484
439,3,15,20,2,5.580015995883484
1253,9,45,50,2,5.580015995883484
4286,56,280,285,2,5.580015995883484
8158,155,775,780,2,5.580015995883484
1355,10,50,55,2,5.579433234958639
4093,52,260,265,2,5.579433234958639
6447,109,545,550,2,5.579433234953883
11653,274,1370,1375,2,5.579433234953883
1454,11,55,60,2,5.579433234953882
5313,78,390,395,2,5.579433234953882
6866,121,605,610,2,5.579433234953882
274,2,10,15,2,5.579433234949125
13200,393,1965,1970,2,5.579433234949125
752,5,25,30,2,5.57885047402428
12438,316,1580,1585,2,5.57885047402428
273,2,10,15,2,5.578267477065293
7656,141,705,710,2,5.578267477060537
8634,169,845,850,2,5.578267477060537
13279,413,2065,2070,2,5.578267477060537
13434,496,2480,2485,2,5.578267477060537
6152,101,505,510,2,5.578267477055781
140,1,5,10,2,5.577684480096794
1956,17,85,90,2,5.577684480096794
2113,19,95,100,2,5.577684480096794
5356,79,395,400,2,5.577684480096794
137,1,5,10,2,5.57710124716003
602,4,20,25,2,5.57710124716003
13266,409,2045,2050,2,5.577101247155276
434,3,15,20,2,5.577101247155275
38,0,0,5,2,5.5771012471505195
12459,317,1585,1590,2,5.5771012471505195
432,3,15,20,2,5.5765180142137565
2183,20,100,105,2,5.5765180142137565
5390,80,400,405,2,5.5765180142137565
10408,223,1115,1120,2,5.5765180142137565
598,4,20,25,2,5.575934545346408
2410,23,115,120,2,5.575934545341655
1353,10,50,55,2,5.575934545341653
2339,22,110,115,2,5.575934545341653
746,5,25,30,2,5.575934545336899
1151,8,40,45,2,5.575351076474305
8747,173,865,870,2,5.575351076469551
4964,70,350,355,2,5.574767371718808
132,1,5,10,2,5.574767371714055
595,4,20,25,2,5.574767371714055
2266,21,105,110,2,5.574767371714055
2819,29,145,150,2,5.574767371714055
743,5,25,30,2,5.574183666958558
745,5,25,30,2,5.574183666958558
1452,11,55,60,2,5.5735997263768535
419,3,15,20,2,5.573599726372102
5836,92,460,465,2,5.573599726372102
11418,263,1315,1320,2,5.573599726372102
590,4,20,25,2,5.57359972636735
424,3,15,20,2,5.573015785790397
3010,32,160,165,2,5.573015785785645
7538,138,690,695,2,5.573015785785645
588,4,20,25,2,5.572431609420171
587,4,20,25,2,5.572431609415419
1542,12,60,65,2,5.572431609415419
2479,24,120,125,2,5.572431609415419
882,6,30,35,2,5.5724316094106685
1955,17,85,90,2,5.5724316094106685
6151,101,505,510,2,5.571847433045194
2936,31,155,160,2,5.571263020947072
3179,35,175,180,2,5.571263020947072
12758,341,1705,1710,2,5.571263020947072
2111,19,95,100,2,5.571263020942323
5045,72,360,365,2,5.571263020942323
1705,14,70,75,2,5.571263020942322
2553,25,125,130,2,5.571263020937572
7082,127,635,640,2,5.570678608839451
125,1,5,10,2,5.570093961049812
1634,13,65,70,2,5.570093961049812
1872,16,80,85,2,5.570093961049812
2034,18,90,95,2,5.570093961049812
2754,28,140,145,2,5.570093961049812
2881,30,150,155,2,5.570093961049812
4335,57,285,290,2,5.570093961049812
7444,136,680,685,2,5.569509313260173
9002,180,900,905,2,5.569509313260173
124,1,5,10,2,5.568924429843573
9623,198,990,995,2,5.568924429843573
12398,313,1565,1570,2,5.568924429843573
408,3,15,20,2,5.568924429838825
732,5,25,30,2,5.568924429838825
1871,16,80,85,2,5.5683395464174765
1954,17,85,90,2,5.5683395464174765
8011,151,755,760,2,5.5683395464174765
32,0,0,5,2,5.567754427413732
876,6,30,35,2,5.567754427413732
11916,287,1435,1440,2,5.567754427413732
249,2,10,15,2,5.567754427408985
1541,12,60,65,2,5.5677544274089845
12363,310,1550,1555,2,5.5677544274089845
9898,206,1030,1035,2,5.567754427404238
1450,11,55,60,2,5.567169308400494
9073,182,910,915,2,5.567169308400494
729,5,25,30,2,5.566583953857297
12971,360,1800,1805,2,5.566583953857297
13366,448,2240,2245,2,5.566583953857297
404,3,15,20,2,5.566583953857295
10047,211,1055,1060,2,5.566583953857295
575,4,20,25,2,5.56658395385255
245,2,10,15,2,5.5659985993140975
875,6,30,35,2,5.5659985993140975
241,2,10,15,2,5.565413009289438
8772,174,870,875,2,5.565413009289438
13122,381,1905,1910,2,5.565413009289438
1633,13,65,70,2,5.565413009284693
1952,17,85,90,2,5.565413009284693
12858,349,1745,1750,2,5.565413009279947
31,0,0,5,2,5.564827419255288
403,3,15,20,2,5.564827419255288
5872,93,465,470,2,5.564241593784744
10197,216,1080,1085,2,5.564241593784744
13154,385,1925,1930,2,5.564241593784744
12131,297,1485,1490,2,5.563655768328433
1870,16,80,85,2,5.563069707474741
401,3,15,20,2,5.562483646616306
11686,276,1380,1385,2,5.561311054238004
28,0,0,5,2,5.560724522764015
7235,131,655,660,2,5.560724522764015
114,1,5,10,2,5.5607245227592745
569,4,20,25,2,5.5607245227592745
1632,13,65,70,2,5.5607245227592745
726,5,25,30,2,5.560724522759273
11071,248,1240,1245,2,5.560724522759273
11797,281,1405,1410,2,5.560724522759273
3727,45,225,230,2,5.5607245227545326
11552,269,1345,1350,2,5.5607245227545326
232,2,10,15,2,5.560137991280543
397,3,15,20,2,5.560137991280543
567,4,20,25,2,5.559551224568098
11285,257,1285,1290,2,5.559551224568098
112,1,5,10,2,5.559551224563357
568,4,20,25,2,5.559551224558618
230,2,10,15,2,5.558964457846171
11212,254,1270,1275,2,5.558964457846171
11822,282,1410,1415,2,5.558377455946392
2180,20,100,105,2,5.558377455941653
6758,118,590,595,2,5.558377455936913
3669,44,220,225,2,5.557203216997212
12593,327,1635,1640,2,5.557203216992474
566,4,20,25,2,5.557203216992473
9994,209,1045,1050,2,5.557203216992473
870,6,30,35,2,5.556028507815444
10853,239,1195,1200,2,5.5560285078154426
11044,247,1235,1240,2,5.5560285078154426
108,1,5,10,2,5.556028507810707
1348,10,50,55,2,5.555441035683074
3929,49,245,250,2,5.555441035683074
5459,82,410,415,2,5.555441035683074
8043,152,760,765,2,5.555441035683074
719,5,25,30,2,5.5548533285101875
10536,228,1140,1145,2,5.5548533285101875
12720,338,1690,1695,2,5.554853328510187
1010,7,35,40,2,5.553677679182375
224,2,10,15,2,5.553677679177641
1538,12,60,65,2,5.553677679177641
3725,45,225,230,2,5.553677679177641
223,2,10,15,2,5.553677679177639
4638,63,315,320,2,5.553677679177639
1138,8,40,45,2,5.553677679172905
7354,134,670,675,2,5.553677679172905
9364,191,955,960,2,5.553089737022715
2110,19,95,100,2,5.553089737017981
1347,10,50,55,2,5.552501559918229
12797,344,1720,1725,2,5.5525015599134955
5870,93,465,470,2,5.552501559913495
103,1,5,10,2,5.552501559908761
383,3,15,20,2,5.55191338280901
12010,291,1455,1460,2,5.55191338280901
556,4,20,25,2,5.551324970820797
1346,10,50,55,2,5.551324970820797
2629,26,130,135,2,5.551324970820797
7834,146,730,735,2,5.551324970820797
101,1,5,10,2,5.551324970816064
9831,204,1020,1025,2,5.551324970811331
1867,16,80,85,2,5.55073655882312
2879,30,150,155,2,5.55073655882312
5610,86,430,435,2,5.55073655882312
9400,192,960,965,2,5.55014791199495
7618,140,700,705,2,5.550147911990217
13282,414,2070,2075,2,5.550147911990217
2334,22,110,115,2,5.549559265157315
6830,120,600,605,2,5.549559265157315
8768,174,870,875,2,5.549559265157315
5353,79,395,400,2,5.548381501918571
1626,13,65,70,2,5.54838150191384
5931,95,475,480,2,5.54838150191384
11042,247,1235,1240,2,5.54838150191384
553,4,20,25,2,5.547792385552567
9796,203,1015,1020,2,5.547792385552567
10960,244,1220,1225,2,5.547792385552567
379,3,15,20,2,5.547792385547837
8600,168,840,845,2,5.547792385547837
217,2,10,15,2,5.54661391813266
6045,98,490,495,2,5.54602456707403
375,3,15,20,2,5.545434981381526
7535,138,690,695,2,5.545434981376798
8114,154,770,775,2,5.545434981376798
1344,10,50,55,2,5.545434981376797
10125,214,1070,1075,2,5.545434981376797
95,1,5,10,2,5.54543498137207
3666,44,220,225,2,5.54543498137207
9136,184,920,925,2,5.54543498137207
3518,41,205,210,2,5.544845395679565
6044,98,490,495,2,5.544845395679565
6381,107,535,540,2,5.544845395679565
371,3,15,20,2,5.544255575398784
8290,159,795,800,2,5.544255575398784
372,3,15,20,2,5.5442555753940574
10255,218,1090,1095,2,5.544255575394057
1623,13,65,70,2,5.543665755108549
2548,25,125,130,2,5.543665755108549
5458,82,410,415,2,5.543665755108549
9758,202,1010,1015,2,5.543075700278026
8995,180,900,905,2,5.542485645447503
9893,206,1030,1035,2,5.542485645447503
5494,83,415,420,2,5.541895356133053
1133,8,40,45,2,5.541895356128329
1862,16,80,85,2,5.541895356128329
7652,141,705,710,2,5.541895356128329
2626,26,130,135,2,5.541895356128327
13043,368,1840,1845,2,5.541895356128327
4328,57,285,290,2,5.541305066809153
7351,134,670,675,2,5.540714543047209
12591,327,1635,1640,2,5.5407145430472085
3001,32,160,165,2,5.540124019285264
3177,35,175,180,2,5.540124019285264
7277,132,660,665,2,5.539533261132984
1860,16,80,85,2,5.539533261132982
3289,37,185,190,2,5.539533261132982
9159,185,925,930,2,5.53953326112826
2176,20,100,105,2,5.538942502980702
2813,29,145,150,2,5.538942502980702
536,4,20,25,2,5.538351510489997
7382,135,675,680,2,5.538351510485276
1002,7,35,40,2,5.5371692912063315
534,4,20,25,2,5.536578064427535
7117,128,640,645,2,5.536578064427535
93,1,5,10,2,5.536578064422814
208,2,10,15,2,5.536578064422814
367,3,15,20,2,5.536578064422814
1131,8,40,45,2,5.536578064422814
1237,9,45,50,2,5.536578064422814
7858,147,735,740,2,5.536578064422814
8286,159,795,800,2,5.536578064422814
2475,24,120,125,2,5.535986603399184
7159,129,645,650,2,5.535986603399184
92,1,5,10,2,5.535986603394465
3068,33,165,170,2,5.535986603394465
364,3,15,20,2,5.5359866033944645
3410,39,195,200,2,5.5359866033944645
3866,48,240,245,2,5.5359866033944645
365,3,15,20,2,5.535986603389745
3287,37,185,190,2,5.535395142366115
3513,41,205,210,2,5.53480344714799
3718,45,225,230,2,5.53480344714799
9514,195,975,980,2,5.534803447147989
9224,187,935,940,2,5.53480344714327
850,6,30,35,2,5.534211751929863
998,7,35,40,2,5.534211751929863
1437,11,55,60,2,5.534211751929863
1530,12,60,65,2,5.534211751929863
1531,12,60,65,2,5.534211751929863
1619,13,65,70,2,5.534211751929863
3067,33,165,170,2,5.534211751929863
6510,111,555,560,2,5.534211751929863
9191,186,930,935,2,5.533619822569152
206,2,10,15,2,5.533619822564433
2017,18,90,95,2,5.533619822564433
1122,8,40,45,2,5.533027893208439
1234,9,45,50,2,5.533027893208439
1690,14,70,75,2,5.533027893208439
6573,113,565,570,2,5.532435729762292
1939,17,85,90,2,5.532435729757576
2101,19,95,100,2,5.532435729757576
6660,115,575,580,2,5.532435729757576
996,7,35,40,2,5.532435729757575
1615,13,65,70,2,5.532435729752859
2620,26,130,135,2,5.532435729752859
1333,10,50,55,2,5.531843566311427
10811,238,1190,1195,2,5.531843566311427
362,3,15,20,2,5.531843566306711
1332,10,50,55,2,5.531843566306711
1528,12,60,65,2,5.531843566306711
1938,17,85,90,2,5.531843566306711
2100,19,95,100,2,5.531843566306711
2330,22,110,115,2,5.531843566306711
6723,117,585,590,2,5.531843566306711
1524,12,60,65,2,5.531251168820223
2748,28,140,145,2,5.531251168820223
6074,99,495,500,2,5.531251168820223
1526,12,60,65,2,5.531251168815508
5896,94,470,475,2,5.531251168815508
1850,16,80,85,2,5.531251168815507
1613,13,65,70,2,5.530658771324304
1687,14,70,75,2,5.530658771324304
1773,15,75,80,2,5.530658771324304
2173,20,100,105,2,5.530658771324304
2255,21,105,110,2,5.530658771324304
7890,148,740,745,2,5.530658771324304
1685,14,70,75,2,5.530066139841262
5087,73,365,370,2,5.530066139841262
6858,121,605,610,2,5.530066139841262
7527,138,690,695,2,5.530066139841262
1936,17,85,90,2,5.52947350835822
2616,26,130,135,2,5.52947350835822
2008,18,90,95,2,5.528880642937866
2927,31,155,160,2,5.528880642937866
2994,32,160,165,2,5.528880642937866
2615,26,130,135,2,5.528880642933153
2682,27,135,140,2,5.528880642933153
3344,38,190,195,2,5.528880642933153
7857,147,735,740,2,5.528880642933153
1609,13,65,70,2,5.528880642933151
1845,16,80,85,2,5.528880642933151
2742,28,140,145,2,5.528287777508084
2802,29,145,150,2,5.527694678193425
6111,100,500,505,2,5.527694678193425
2007,18,90,95,2,5.5276946781934235
3228,36,180,185,2,5.527694678188712
12879,351,1755,1760,2,5.527101578883477
2246,21,105,110,2,5.527101578878765
2396,23,115,120,2,5.527101578878765
3403,39,195,200,2,5.527101578878765
7,0,0,5,2,5.526508245731659
88,1,5,10,2,5.526508245731659
3510,41,205,210,2,5.526508245731659
7114,128,640,645,2,5.526508245731659
1844,16,80,85,2,5.526508245726947
3115,34,170,175,2,5.526508245726947
3864,48,240,245,2,5.526508245722235
1682,14,70,75,2,5.525914912575129
2611,26,130,135,2,5.525914912575129
4086,52,260,265,2,5.525914912575129
2464,24,120,125,2,5.525321345632809
3340,38,190,195,2,5.525321345632809
358,3,15,20,2,5.5253213456281
3509,41,205,210,2,5.5253213456281
992,7,35,40,2,5.5253213456280985
3817,47,235,240,2,5.5253213456280985
523,4,20,25,2,5.5253213456233885
2924,31,155,160,2,5.5253213456233885
4629,63,315,320,2,5.5253213456233885
1768,15,75,80,2,5.52472777868578
7347,134,670,675,2,5.524133977993886
1842,16,80,85,2,5.523540177306701
2609,26,130,135,2,5.523540177306701
4958,70,350,355,2,5.523540177306701
6009,97,485,490,2,5.523540177306701
10486,226,1130,1135,2,5.523540177306701
1929,17,85,90,2,5.5229461429378155
2608,26,130,135,2,5.5229461429378155
2678,27,135,140,2,5.5229461429378155
2865,30,150,155,2,5.522946142933106
4585,62,310,315,2,5.522946142933106
5120,74,370,375,2,5.522946142933106
5926,95,475,480,2,5.522946142933106
2463,24,120,125,2,5.522946142928398
2922,31,155,160,2,5.522946142928398
521,4,20,25,2,5.522352108559512
1928,17,85,90,2,5.522352108559512
2091,19,95,100,2,5.522352108559512
5831,92,460,465,2,5.522352108559512
5969,96,480,485,2,5.522352108559512
7346,134,670,675,2,5.522352108559512
9579,197,985,990,2,5.522352108559512
9713,201,1005,1010,2,5.522352108559512
2089,19,95,100,2,5.521757840550095
2243,21,105,110,2,5.521757840550095
6300,105,525,530,2,5.521757840545388
3400,39,195,200,2,5.52116357253597
2167,20,100,105,2,5.521163572531263
3709,45,225,230,2,5.521163572531263
9276,189,945,950,2,5.521163572531263
4125,53,265,270,2,5.520569070931126
6439,109,545,550,2,5.520569070931126
10249,218,1090,1095,2,5.520569070931126
3110,34,170,175,2,5.520569070926419
8513,166,830,835,2,5.520569070926419
5085,73,365,370,2,5.520569070921711
10981,245,1225,1230,2,5.520569070921711
3653,44,220,225,2,5.519974569326281
5865,93,465,470,2,5.519974569321574
6686,116,580,585,2,5.519974569321574
8548,167,835,840,2,5.519974569321574
5036,72,360,365,2,5.519379834183152
1765,15,75,80,2,5.519379834178446
2236,21,105,110,2,5.519379834178446
2237,21,105,110,2,5.519379834178446
2239,21,105,110,2,5.519379834178446
2315,22,110,115,2,5.519379834178446
2460,24,120,125,2,5.519379834178446
4175,54,270,275,2,5.519379834178446
