lower,upper,layer_jump
3473,3610,2
3473,3736,4
3474,3541,1
3474,3894,6
3474,4004,8
3475,4066,9
3475,4312,13
3475,4638,19
3476,3738,4
3477,4131,10
3477,4528,17
3478,3540,1
3478,3615,2
3478,3739,4
3479,4066,9
3479,5187,29
3480,3740,4
3480,4752,21
3481,4417,15
3481,4419,15
3482,4317,13
3482,4756,21
3482,5458,34
3483,4135,10
3483,4264,12
3483,4421,15
3484,3681,3
3484,5705,39
3485,4932,24
3485,4986,25
3486,4208,11
3486,4538,17
3486,4652,19
3486,4875,23
3487,4209,11
3488,3953,7
3488,4211,11
3489,3763,4
3489,3904,6
3489,4273,12
3490,3849,5
3490,3910,6
3490,4158,10
3490,4890,23
3490,4946,24
3490,5372,32
3490,5521,35
3491,3970,7
3492,3968,7
3492,3976,7
3492,4279,12
3495,3555,1
3495,3557,1
3496,3558,1
3496,3638,2
3496,3701,3
3497,3557,1
3497,3558,1
3497,3562,1
3498,3559,1
3498,4838,22
3499,3558,1
3499,3562,1
3500,4166,10
3500,4282,12
3500,4560,17
3501,3562,1
3502,3564,1
3502,3640,2
3503,3708,3
3505,3644,2
3505,3859,5
3505,4501,16
3506,3569,1
3506,4346,13
3507,3642,2
3507,3707,3
3507,4043,8
3508,3572,1
3508,3862,5
3509,3570,1
3509,3571,1
3509,3710,3
3511,3920,6
3512,3922,6
3512,4103,9
3513,3580,1
3513,3714,3
3513,4105,9
3514,3925,6
3514,3931,6
3514,4238,11
3514,4351,13
3515,3786,4
3515,4108,9
3515,4236,11
3516,4110,9
3516,4681,19
3517,3654,2
3517,3987,7
3517,4179,10
3518,4241,11
3519,3721,3
3519,4294,12
3521,4622,18
3522,4576,17
3522,4791,21
3523,4299,12
3524,3936,6
3524,4519,16
3524,4687,19
3525,3727,3
3525,3800,4
3525,4795,21
3526,3801,4
3527,3665,2
3527,3666,2
3528,3666,2
3529,3598,1
3529,3667,2
3529,3668,2
3530,3599,1
3530,3600,1
3530,3805,4
3530,4124,9
3531,3669,2
3531,3882,5
3531,3997,7
3532,3671,2
3532,3731,3
3532,3811,4
3532,3999,7
3533,4193,10
3533,4307,12
3533,4637,18
3534,3608,1
3536,3889,5
3537,3734,3
3537,4368,13
3538,5503,34
3539,3675,2
3539,3891,5
3539,4370,13
3541,3822,4
3542,3820,4
3542,3893,5
3542,4068,8
3543,3893,5
3543,3896,5
3543,4371,13
3544,3677,2
3544,4313,12
3544,4533,16
3545,4074,8
3545,4419,14
3546,3622,1
3546,4075,8
3546,4261,11
3547,3946,6
3548,4764,20
3548,5416,32
3549,3630,1
3549,4327,12
3550,3631,1
3550,3691,2
3550,3692,2
3550,3840,4
3550,3958,6
3550,4034,7
3551,3959,6
3551,6081,46
3552,3632,1
3552,3694,2
3552,3764,3
3552,5316,30
3552,5678,37
3553,3765,3
3553,3965,6
3554,3695,2
3554,3696,2
3554,3908,5
3554,4095,8
3555,3636,1
3555,3637,1
3555,3699,2
3556,3973,6
3556,4100,8
3556,4952,23
3557,3636,1
3557,3639,1
3558,3639,1
3559,3706,2
3559,4556,16
3559,5164,27
3560,4100,8
3560,5165,27
3561,3638,1
3561,3855,4
3563,3640,1
3563,3776,3
3564,3640,1
3564,3704,2
3565,3641,1
3565,3857,4
3565,4393,13
3566,3855,4
3566,3858,4
3567,3638,1
3568,3642,1
3568,3643,1
3568,3778,3
3570,3780,3
3570,3918,5
3571,3861,4
3572,3645,1
3573,4398,13
3574,3647,1
3574,3711,2
3574,3919,5
3574,4045,7
3576,3649,1
3576,3981,6
3577,3648,1
3577,3650,1
3577,3716,2
3577,4399,13
3578,3926,5
3578,3982,6
3579,4049,7
3579,4288,11
3581,3717,2
3581,4452,14
3581,4619,17
3582,3717,2
3582,3870,4
3583,3985,6
3583,4241,10
3583,5007,24
3584,4175,9
3584,5062,25
3585,3989,6
3585,4180,9
3585,4403,13
3585,4964,23
3586,3654,1
3586,4050,7
3587,3871,4
3587,4177,9
3588,4850,21
3589,3657,1
3589,4051,7
3590,4511,15
3591,3793,3
3591,3934,5
3593,3795,3
3593,3876,4
3593,3992,6
3593,3994,6
3594,3660,1
3594,3796,3
3594,4184,9
3595,4580,16
3595,4627,17
3596,3663,1
3596,3726,2
3597,3802,3
3597,4458,14
3598,3666,1
3598,3728,2
3599,3667,1
3600,3882,4
3601,3807,3
3602,3808,3
3602,3884,4
3602,3998,6
3603,3809,3
3603,3810,3
3603,3811,3
3604,3670,1
3604,3731,2
3605,3813,3
3605,5453,32
3606,4697,18
3606,5983,43
3607,4307,11
3609,4590,16
3609,5792,39
3610,4063,7
3611,3891,4
3611,4254,10
3612,3675,1
3612,3940,5
3613,3820,3
3613,3893,4
3614,4003,6
3614,4311,11
3614,4529,15
3615,3743,2
3615,4256,10
3616,5187,27
3616,5795,39
3617,4198,9
3617,4755,19
3618,4373,12
3618,6412,53
3619,4319,11
3619,4701,18
3619,6414,53
3620,4007,6
3620,4008,6
3620,4469,14
3621,4134,8
3622,3946,5
3622,4135,8
3623,3747,2
3623,3828,3
3623,3829,3
3623,3945,5
3624,4010,6
3624,4702,18
3624,4982,23
3625,3747,2
3625,3829,3
3625,4264,10
3626,4014,6
3626,4015,6
3626,4813,20
3627,4210,9
3627,4267,10
3627,4379,12
3628,4209,9
3628,4210,9
3628,5139,26
3629,4542,15
3629,5804,39
3630,3689,1
3630,4026,6
3631,3841,3
3631,3905,4
3631,4221,9
3632,3764,2
3632,4089,7
3633,3766,2
3633,3962,5
3634,3965,5
3634,3968,5
3634,4038,6
3635,3770,2
3636,3699,1
3636,3700,1
3637,3972,5
3637,3975,5
3638,3701,1
3638,3773,2
3638,3774,2
3638,3854,3
3638,3855,3
3639,3700,1
3639,3701,1
3640,3776,2
3641,3705,1
3641,3777,2
3642,3707,1
3642,3778,2
3643,3858,3
3644,4394,12
3645,3862,3
3646,3918,4
3646,4231,9
3647,4233,9
3647,4348,11
3648,3712,1
3649,3713,1
3649,4564,15
3650,4350,11
3651,3715,1
3651,3983,5
3652,3869,3
3652,4400,12
3653,4291,10
3654,4354,11
3655,3724,1
3655,4242,9
3655,4510,14
3656,3722,1
3658,3793,2
3658,3992,5
3658,4245,9
3659,5539,33
3659,6100,45
3660,3797,2
3661,5221,27
3662,3936,4
3662,4580,15
3662,4687,17
3662,4856,20
3663,4407,12
3663,4519,14
3663,4735,18
3664,3727,1
3664,3801,2
3665,3728,1
3665,4122,7
3666,3728,1
3667,3728,1
3667,3805,2
3668,3806,2
3669,3883,3
3669,4060,6
3669,4410,12
3670,3810,2
3671,3886,3
3671,3939,4
3671,4305,10
3672,4748,18
3672,5748,37
3673,4526,14
3674,4310,10
3675,3737,1
3675,3943,4
3676,3822,2
3676,3824,2
3677,4417,12
3678,4699,17
3679,4133,7
3679,4868,20
3680,3747,1
3680,4135,7
3680,4264,9
3680,4869,20
3681,4474,13
3681,6567,56
3682,4425,12
3682,4704,17
3682,4760,18
3683,5137,25
3683,5251,27
3683,5612,34
3684,3836,2
3684,4020,5
3685,4543,14
3685,5299,28
3685,5357,29
3686,4021,5
3686,4023,5
3687,4022,5
3689,4484,13
3690,4945,21
3690,5101,24
3691,3904,3
3692,3962,4
3692,4034,5
3693,3765,1
3693,3842,2
3694,3960,4
3694,3963,4
3694,5626,34
3695,3846,2
3695,3906,3
3695,3909,3
3696,3909,3
3696,3972,4
3697,3769,1
3697,3770,1
3697,4097,6
3698,3770,1
3698,3970,4
3698,4096,6
3699,3771,1
3699,3909,3
3699,3972,4
3700,3771,1
3700,3773,1
3701,3773,1
3702,3913,3
3702,3975,4
3703,3776,1
3703,3913,3
3704,3776,1
3705,4784,18
3706,4956,21
3707,3779,1
3707,4500,13
3708,3781,1
3708,3862,2
3709,4230,8
3709,4614,15
3710,3780,1
3710,3861,2
3710,3978,4
3711,4231,8
3712,4103,6
3712,4399,11
3713,3868,2
3713,3923,3
3713,4104,6
3713,4564,14
3714,4348,10
3714,4676,16
3715,3783,1
3715,3865,2
3715,4172,7
3716,4350,10
3716,4352,10
3716,4506,13
3717,3927,3
3717,4907,20
3718,3983,4
3718,4240,8
3719,3787,1
3719,3870,2
3719,4109,6
3719,4237,8
3720,3932,3
3720,4240,8
3721,4291,9
3721,4571,14
3724,3872,2
3724,4052,5
3725,4518,13
3725,4626,15
3726,4300,9
3726,4407,11
3727,4119,6
3728,3881,2
3728,3937,3
3729,3807,1
3729,3997,4
3730,3809,1
3730,3885,2
3731,3810,1
3731,3811,1
3732,3887,2
3732,4127,6
3732,5501,31
3733,3815,1
3733,5022,22
3733,5134,24
3734,4526,13
3735,4254,8
3736,4003,4
3736,4063,5
3737,4463,12
3738,4065,5
3738,4066,5
3739,3821,1
3739,4256,8
3740,4197,7
3740,5186,25
3741,3944,3
3742,4260,8
3743,4315,9
3743,4642,15
3744,4071,5
3745,4258,8
3745,4418,11
3746,4073,5
3746,4262,8
3746,4420,11
3746,5556,32
3747,4646,15
3748,3828,1
3748,3829,1
3749,4009,4
3749,4077,5
3749,6610,56
3750,4136,6
3750,4473,12
3750,4647,15
3751,4704,16
3751,4760,17
3752,5351,28
3752,5508,31
3752,5509,31
3753,4013,4
3754,4596,14
3754,4988,21
3754,5611,33
3755,4143,6
3756,3834,1
3756,3835,1
3756,4210,7
3757,4380,10
3757,4707,16
3757,4935,20
3757,5803,37
3758,3836,1
3759,3901,2
3759,4654,15
3759,5358,28
3759,5359,28
3760,4325,9
3760,4481,12
3760,5357,28
3761,5360,28
3761,5757,36
3762,4326,9
3762,6456,52
3763,3904,2
3763,3955,3
3763,4886,19
3764,3960,3
3764,4032,4
3765,4153,6
3765,4222,7
3766,4096,5
3766,4223,7
3767,3846,1
3767,3906,2
3767,3966,3
3767,4094,5
3768,3970,3
3768,4096,5
3769,3847,1
3770,3967,3
3771,3848,1
3771,3850,1
3772,3970,3
3773,3850,1
3773,3851,1
3773,3911,2
3774,3851,1
3774,3854,1
3775,4099,5
3775,4164,6
3775,4281,8
3775,4555,13
3776,3913,2
3777,4228,7
3777,4393,10
3777,4784,17
3778,3858,1
3778,3915,2
3778,4500,12
3779,3917,2
3779,4043,4
3779,4345,9
3780,3916,2
3780,4285,8
3781,3862,1
3782,4044,4
3782,4903,19
3783,3924,2
3783,4347,9
3783,4505,12
3784,3867,1
3784,4106,5
3785,3868,1
3785,4048,4
3785,4104,5
3785,4173,6
3786,3929,2
3786,4289,8
3787,3929,2
3787,4353,9
3788,3930,2
3788,3987,3
3788,4179,6
3788,4909,19
3789,3933,2
3789,3988,3
3790,3930,2
3790,4179,6
3791,3872,1
3791,3991,3
3791,4053,4
3791,4113,5
3792,4684,15
3793,4183,6
3794,3993,3
3795,3875,1
3795,4055,4
3795,4056,4
3796,3935,2
3796,4792,17
3796,4966,20
3797,4184,6
3797,4359,9
3798,3877,1
3798,4855,18
3798,6153,44
3799,4361,9
3800,4300,8
3800,4736,16
3800,4795,17
3801,4119,5
3802,5124,23
3803,3880,1
3803,4303,8
3803,4458,11
3804,3880,1
3804,3996,3
3804,4121,5
3804,4122,5
3804,4188,6
3804,4522,12
3805,3881,1
3805,3996,3
3805,4124,5
3805,4189,6
3807,3884,1
3808,3885,1
3808,4251,7
3809,3999,3
3809,4252,7
3811,3999,3
3812,4001,3
3812,4804,17
3813,4367,9
3813,5080,22
3814,4061,4
3814,4126,5
3814,4307,8
3815,4308,8
3815,6161,44
3816,4130,5
3816,4977,20
3816,5399,28
3816,5555,31
3817,4310,8
3817,4527,12
3818,3941,2
3818,4255,7
3818,5242,25
3818,5659,33
3819,4194,6
3819,5241,25
3821,4067,4
3822,3894,1
3822,4257,7
3823,4067,4
3823,4068,4
3823,4415,10
3824,4005,3
3824,4257,7
3825,4132,5
3825,6113,43
3826,3944,2
3826,4374,9
3827,4008,3
3827,4646,14
3828,4375,9
3830,5506,30
3831,4079,4
3831,4205,6
3831,4378,9
3831,4537,12
3832,4536,12
3832,4650,14
3833,4208,6
3834,4210,6
3835,4020,3
3837,4022,3
3838,4081,4
3838,6269,46
3839,3904,1
3839,3955,2
3839,4027,3
3839,4085,4
3840,3905,1
3840,3956,2
3840,3958,2
3841,3957,2
3841,4030,3
3841,4221,6
3842,4153,5
3842,4273,7
3842,4718,15
3843,4031,3
3843,4033,3
3843,4091,4
3843,4829,17
3844,3966,2
3844,4093,4
3844,4094,4
3844,4220,6
3845,4549,12
3845,5261,25
3846,3907,1
3846,3909,1
3847,3908,1
3847,4097,4
3847,4224,6
3848,3907,1
3848,3909,1
3849,4280,7
3849,4893,18
3850,3907,1
3850,3911,1
3851,3971,2
3851,3974,2
3852,4162,5
3852,4280,7
3852,5269,25
3853,4339,8
3853,5377,27
3853,5583,31
3854,3914,1
3854,3974,2
3855,3914,1
3855,4042,3
3855,4342,8
3856,4162,5
3856,4784,16
3857,3977,2
3857,4165,5
3857,4613,13
3858,4042,3
3859,4283,7
3859,4394,9
3859,4501,11
3860,4101,4
3861,3917,1
3861,4043,3
3863,3918,1
3863,4167,5
3863,4231,6
3863,4286,7
3864,3920,1
3864,3922,1
3865,4288,7
3865,4505,11
3866,4235,6
3866,5274,25
3866,5435,28
3866,5534,30
3867,4350,8
3867,4565,12
3868,3926,1
3868,3982,2
3869,4174,5
3869,4788,16
3870,3927,1
3871,4242,6
3871,4570,12
3872,4052,3
3872,4054,3
3872,4244,6
3872,4357,8
3873,3934,1
3873,4405,9
3874,3934,1
3875,4115,4
3875,4116,4
3875,4297,7
3876,3994,2
3876,4056,3
3876,4517,11
3877,4733,15
3877,5172,23
3877,5332,26
3878,3995,2
3878,4247,6
3878,4734,15
3878,4916,18
3879,4059,3
3879,4362,8
3879,5069,21
3879,5442,28
3880,4188,5
3881,3937,1
3881,3996,2
3882,4060,3
3882,4124,4
3883,4190,5
3883,4365,8
3883,4524,11
3884,3997,2
3884,4125,4
3885,4252,6
3885,4411,9
3886,4000,2
3886,4192,5
3886,5077,21
3887,4126,4
3887,6260,45
3888,4130,4
3888,4805,16
3888,5290,25
3888,5555,30
3889,3940,1
3890,4065,3
3890,4309,7
3890,4369,8
3890,4591,12
3890,4751,15
3891,4003,2
3891,4311,7
3892,4255,6
3892,4806,16
3892,5242,24
3893,4068,3
3894,4257,6
3894,4531,11
3895,4313,7
3895,4464,10
3895,4593,12
3896,4068,3
3896,4372,8
3896,4532,11
3897,4196,5
3897,5023,20
3897,5085,21
3897,5404,27
3898,3944,1
3898,4260,6
3898,4374,8
3899,4137,4
3900,4143,4
3900,4265,6
3900,5354,26
3901,4764,15
3901,6223,44
3904,3958,1
3904,4150,4
3905,3957,1
3905,4029,2
3906,4095,3
3906,4154,4
3907,3966,1
3907,3969,1
3907,4039,2
3908,4037,2
3910,4098,3
3910,5372,26
3910,5630,31
3911,3969,1
3911,3971,1
3912,3972,1
3912,3975,1
3913,3975,1
3914,3974,1
3914,4446,9
3915,4042,2
3915,4163,4
3915,4344,7
3915,4498,10
3916,3978,1
3916,4102,3
3916,4284,6
3917,3978,1
3917,4499,10
3918,4285,6
3919,4168,4
3919,4233,5
3919,4287,6
3920,4169,4
3920,4234,5
3921,4232,5
3922,4234,5
3922,4617,12
3923,4104,3
3923,4171,4
3923,4234,5
3924,4047,2
3924,4172,4
3924,4959,18
3925,4351,7
3925,4845,16
3925,4908,17
3926,4173,4
3927,4109,3
3927,4401,8
3928,4173,4
3928,4566,11
3929,4402,8
3930,4176,4
3930,4848,16
3932,4177,4
3932,4620,12
3933,4572,11
3934,4183,4
3935,3994,1
3935,4854,16
3936,4299,6
3937,3996,1
3937,4122,3
3938,4191,4
3938,4744,14
3938,4927,17
3938,5130,21
3939,4192,4
3939,4804,15
3941,4002,1
3941,4462,9
3941,5291,24
3942,4528,10
3942,4866,16
3943,4370,7
3943,4463,9
3943,4530,10
3944,4071,2
3945,4375,7
3945,4646,12
3946,4421,8
3947,4470,9
3948,4207,4
3948,4536,10
3948,4871,16
3949,4139,3
3949,4140,3
3949,4705,13
3949,4873,16
3950,4539,10
3950,5353,25
3951,4143,3
3951,4429,8
3951,4815,15
3952,5462,27
3952,5708,32
3952,5941,37
3953,4325,6
3953,4765,14
3955,4084,2
3955,4943,17
3956,4029,1
3956,4150,3
3956,4216,4
3957,4030,1
3957,4086,2
3958,4150,3
3959,4945,17
3959,5998,38
3960,4389,7
3960,4440,8
3961,4035,1
3961,4093,2
3961,4220,4
3961,4275,5
3962,4092,2
3962,4223,4
3963,4155,3
3963,4389,7
3963,5677,31
3964,4091,2
3964,4946,17
3965,4222,4
3965,4495,9
3966,4093,2
3966,4156,3
3967,4096,2
3967,4097,2
3968,4226,4
3968,4552,10
3969,4039,1
3969,4040,1
3971,4040,1
3971,4041,1
3973,4553,10
3973,5633,30
3974,4041,1
3974,4227,4
3974,4340,6
3976,4341,6
3977,4396,7
3978,4395,7
3979,4562,10
3979,5323,24
3980,4169,3
3980,4398,7
3980,4564,10
3981,4232,4
3981,4564,10
3983,4172,3
3983,4567,10
3984,4110,2
3984,4619,11
3984,6054,39
3985,4238,4
3985,4568,10
3985,5534,28
3986,4291,5
3986,4568,10
3987,4354,6
3987,4789,14
3988,4572,10
3989,4509,9
3989,5438,26
3991,4052,1
3991,4112,2
3991,4911,16
3992,4055,1
3992,4244,4
3992,4245,4
3992,4296,5
3993,4852,15
3994,4579,10
3994,4732,13
3995,4362,6
3995,4967,17
3995,5442,26
3996,4123,2
3996,4249,4
3997,4410,7
3998,4125,2
3998,4250,4
3998,4251,4
3999,4305,5
4000,4191,3
4000,4803,14
4000,5787,33
4001,4366,6
4002,4977,17
4002,5399,25
4002,5659,30
4003,4254,4
4004,4463,8
4004,4531,9
4005,4316,5
4005,4640,11
4006,4700,12
4006,4979,17
4007,4075,1
4007,4199,3
4007,4261,4
4008,4869,15
4009,4076,1
4009,4077,1
4009,7677,81
4010,4470,8
4010,5189,21
4011,4473,8
4011,5087,19
4011,5704,31
4011,5987,37
4012,4425,7
4012,4705,12
4013,4871,15
4014,4872,15
4014,5250,22
4014,5510,27
4015,4427,7
4015,4706,12
4016,4208,3
4016,4426,7
4016,4538,9
4017,4477,8
4017,4596,10
4017,4988,17
4017,5848,34
4018,4268,4
4018,5091,19
4019,4268,4
4019,5139,20
4019,5414,25
4021,5668,30
4023,4212,3
4023,5668,30
4024,6074,39
4025,4431,7
4025,4658,11
4025,5031,18
4025,5303,23
4025,5614,29
4026,4327,5
4026,4484,8
4026,5563,28
4027,4084,1
4027,4147,2
4027,4148,2
4028,4330,5
4028,4333,5
4028,4713,12
4028,4826,14
4029,4086,1
4029,4216,3
4030,4088,1
4030,4149,2
4030,4152,2
4030,4276,4
4031,4151,2
4031,4994,17
4031,5040,18
4032,4089,1
4032,4438,7
4032,4440,7
4033,4089,1
4033,4151,2
4034,4092,1
4034,4221,3
4035,4090,1
4035,4156,2
4035,4390,6
4036,4095,1
4036,4154,2
4036,4276,4
4037,4095,1
4037,4224,3
4037,4276,4
4038,4226,3
4038,4495,8
4038,4996,17
4039,4156,2
4039,4159,2
4040,4159,2
4040,4160,2
4041,4160,2
4041,4227,3
4042,4342,5
4044,4902,15
4044,5054,18
4045,4231,3
4045,4286,4
4045,4287,4
4046,4168,2
4046,4233,3
4046,4675,11
4046,5686,30
4047,4170,2
4047,4347,5
4047,4959,16
4048,4451,7
4048,4507,8
4048,4566,9
4049,4400,6
4049,4618,10
4050,4351,5
4050,4354,5
4050,4680,11
4050,5219,21
4051,4179,2
4052,4510,8
4053,4112,1
4053,4113,1
4053,4181,2
4054,4243,3
4054,4575,9
4055,4297,4
4055,4513,8
4056,4116,1
4056,4625,10
4057,4359,5
4057,5541,27
4058,4247,3
4058,4734,12
4058,4856,14
4058,5222,21
4059,4118,1
4059,4185,2
4059,6102,39
4060,4190,2
4060,4798,13
4061,4306,4
4061,4525,8
4061,4636,10
4062,4526,8
4063,4254,3
4064,4312,4
4064,4638,10
4064,5702,30
4065,4413,6
4066,4413,6
4067,4256,3
4067,4315,4
4068,4258,3
4068,4641,10
4069,4593,9
4069,4755,12
4070,4132,1
4070,4416,6
4070,6371,45
4072,4260,3
4072,4642,10
4073,5984,36
4073,6164,40
4073,6679,53
4074,4980,16
4074,5294,22
4075,4374,5
4076,4981,16
4076,5603,28
4076,8111,92
4077,4376,5
4077,4981,16
4077,5751,31
4078,4206,2
4078,4476,7
4078,5894,34
4079,4651,10
4079,5939,35
4080,4322,4
4080,4816,13
4080,5667,29
4080,6029,37
4081,5896,34
4081,6417,46
4082,4544,8
4083,4146,1
4083,4658,10
4083,5669,29
4084,4215,2
4084,4332,4
4085,4148,1
4085,4150,1
4085,4216,2
4086,4149,1
4086,4216,2
4087,4151,1
4087,4489,7
4087,4715,11
4087,4994,16
4088,4152,1
4088,4217,2
4088,4218,2
4089,4489,7
4090,4219,2
4090,4275,3
4090,4335,4
4090,4390,5
4090,4666,10
4091,5105,18
4092,4221,2
4092,4276,3
4093,4156,1
4094,4154,1
4094,4220,2
4096,4157,1
4096,4223,2
4097,4157,1
4098,4281,3
4098,4835,13
4099,4281,3
4099,4835,13
4099,5270,21
4100,5637,28
4101,4838,13
4102,4285,3
4102,4561,8
4102,4725,11
4103,4617,9
4103,4960,15
4104,4451,6
4105,4676,10
4105,5274,21
4106,4290,3
4106,4565,8
4107,4239,2
4107,4352,4
4107,4454,6
4107,4506,7
4108,4236,2
4108,4289,3
4108,4846,13
4109,4237,2
4109,5059,17
4110,4508,7
4110,5275,21
4111,4242,2
4111,4404,5
4111,4510,7
4111,5329,22
4112,4455,6
4112,4682,10
4113,4356,4
4113,4357,4
4113,4513,7
4114,5539,26
4114,6434,46
4115,4358,4
4115,4406,5
4115,4514,7
4116,4358,4
4116,4915,14
4117,4298,3
4117,5494,25
4118,4581,8
4118,4582,8
4118,5069,17
4119,4363,4
4119,4795,12
4120,4584,8
4120,4631,9
4120,4691,10
4120,5587,27
4121,4249,2
4121,4585,8
4123,4189,1
4123,4249,2
4123,4409,5
4124,4798,12
4125,4410,5
4125,4633,9
4126,4525,7
4126,5183,19
4127,4635,9
4127,5933,34
4128,4306,3
4128,4636,9
4128,5594,27
4129,5554,26
4129,5792,31
4130,5240,20
4130,6299,42
4131,4752,11
4131,5243,20
4132,6565,49
4133,4809,12
4133,4868,13
4134,4375,4
4135,4261,2
4135,4421,5
4135,4469,6
4136,4647,9
4138,4477,6
4138,5030,16
4138,5352,22
4138,5608,27
4139,4763,11
4139,5755,30
4140,4428,5
4140,4763,11
4140,5558,26
4141,4427,5
4141,5560,26
4142,4877,13
4142,5560,26
4143,5194,19
4144,4323,3
4144,6308,42
4145,4657,9
4145,7458,73
4146,4598,8
4146,4767,11
4147,4215,1
4147,4329,3
4147,4386,4
4148,4216,1
4148,4386,4
4149,4217,1
4149,4271,2
4151,4489,6
4152,4274,2
4152,4276,2
4153,4607,8
4153,4718,10
4154,4220,1
4154,4276,2
4155,4608,8
4155,5109,17
4155,5153,18
4156,4494,6
4156,4609,8
4157,4224,1
4157,4276,2
4158,5722,29
4159,4225,1
4159,4609,8
4160,4225,1
4160,4497,6
4161,4341,3
4161,4343,3
4161,4897,13
4162,5269,20
4163,4342,3
4163,4445,5
4163,4498,6
4163,4724,10
4164,4555,7
4164,4838,12
4165,4396,4
4165,4448,5
4165,4899,13
4166,4558,7
4166,4614,8
4166,4956,14
4167,4285,2
4167,4725,10
4167,4901,13
4168,4787,11
4168,5168,18
4169,4234,1
4170,4504,6
4170,4563,7
4170,4726,10
4171,4234,1
4171,4451,5
4171,4617,8
4172,4727,10
4172,4959,14
4173,4566,7
4174,4236,1
4174,5115,17
4175,4239,1
4175,4454,5
4175,4910,13
4176,5061,16
4176,5536,25
4177,4570,7
4177,5060,16
4178,4403,4
4178,5061,16
4180,4850,12
4181,4355,3
4181,4356,3
4181,4455,5
4182,4295,2
4182,4512,6
4182,4729,10
4183,4245,1
4183,4405,4
4184,4685,9
4184,4792,11
4185,4248,1
4185,4582,7
4185,4629,8
4186,5124,17
4186,5226,19
4187,4303,2
4187,4408,4
4187,4458,5
4187,5545,25
4188,4303,2
4188,4692,9
4189,4632,8
4189,4798,11
4190,4586,7
4190,5175,18
4191,5131,17
4191,5837,31
4192,4803,11
4192,5079,16
4193,4636,8
4194,4310,2
4194,4527,6
4195,4371,3
4195,4529,6
4195,4698,9
4196,4312,2
4196,4867,12
4197,5598,26
4197,5599,26
4198,4416,4
4198,5292,20
4199,4260,1
4199,4374,3
4200,4420,4
4200,4468,5
4200,4929,13
4200,4982,14
4200,5026,15
4200,5604,26
4201,5295,20
4201,6304,41
4202,4703,9
4203,4704,9
4204,4423,4
4204,4475,5
4205,5088,16
4205,5557,25
4205,5607,26
4206,4812,11
4207,4814,11
4207,5353,21
4209,5139,17
4210,4379,3
4211,4325,2
4213,4328,2
4213,4385,3
4213,5470,23
4213,5514,24
4214,4328,2
4214,4435,4
4214,4773,10
4214,5515,24
4215,4329,2
4215,4547,6
4216,4271,1
4216,4331,2
4216,4434,4
4217,4334,2
4217,4387,3
4218,4272,1
4218,4274,1
4218,4334,2
4219,4335,2
4219,4439,4
4219,4491,5
4220,4274,1
4220,4275,1
4220,4276,1
4221,4276,1
4222,4607,7
4222,5042,15
4223,4276,1
4224,4276,1
4225,4277,1
4225,4551,6
4226,4552,6
4226,4996,14
4227,4443,4
4227,4497,5
4228,4447,4
4228,4999,14
4228,5269,19
4229,4346,2
4229,4394,3
4229,4673,8
4230,4614,7
4232,4398,3
4233,5216,18
4234,4564,6
4235,4568,6
4235,5534,24
4236,5005,14
4237,4353,2
4237,4963,13
4238,4908,12
4239,4849,11
4239,5062,15
4240,4567,6
4240,4620,7
4241,4571,6
4242,5276,19
4243,4405,3
4244,4357,2
4244,4575,6
4245,4575,6
4246,5494,23
4246,7804,81
4247,5441,22
4247,5829,30
4248,4302,1
4248,4583,6
4248,4737,9
4249,4523,5
4250,4633,7
4250,4970,13
4250,5015,14
4251,4411,3
4251,5015,14
4252,4305,1
4252,4859,11
4253,4368,2
4255,5401,21
4255,6637,49
4256,4315,1
4257,4640,7
4258,4372,2
