id,layer,min_m,max_m,cells,area_km2
6824,93,465,470,2,5.564241593784744
11237,216,1080,1085,2,5.564241593784744
14233,385,1925,1930,2,5.564241593784744
13197,297,1485,1490,2,5.563655768328433
2536,16,80,85,2,5.563069707474741
1468,7,35,40,2,5.563069707465254
612,3,15,20,2,5.562483646616306
43,0,0,5,2,5.561897350422413
855,4,20,25,2,5.561897350422413
1467,7,35,40,2,5.561311054238004
12747,276,1380,1385,2,5.561311054238004
39,0,0,5,2,5.560724522764015
8218,131,655,660,2,5.560724522764015
361,2,10,15,2,5.5607245227545326
4584,45,225,230,2,5.5607245227545326
12611,269,1345,1350,2,5.5607245227545326
362,2,10,15,2,5.560137991280543
606,3,15,20,2,5.560137991280543
853,4,20,25,2,5.560137991280543
851,4,20,25,2,5.559551224568098
852,4,20,25,2,5.559551224558618
355,2,10,15,2,5.558964457846171
356,2,10,15,2,5.558964457846171
12266,254,1270,1275,2,5.558964457846171
598,3,15,20,2,5.558377455946392
12886,282,1410,1415,2,5.558377455946392
596,3,15,20,2,5.558377455936913
7731,118,590,595,2,5.558377455936913
349,2,10,15,2,5.557790454037134
1272,6,30,35,2,5.557790454037134
4521,44,220,225,2,5.557203216997212
593,3,15,20,2,5.557203216987736
841,4,20,25,2,5.557203216987736
10090,182,910,915,2,5.557203216987736
160,1,5,10,2,5.556028507810707
1269,6,30,35,2,5.556028507810707
26,0,0,5,2,5.555441035683074
1883,10,50,55,2,5.555441035683074
4795,49,245,250,2,5.555441035683074
6398,82,410,415,2,5.555441035683074
9048,152,760,765,2,5.555441035683074
583,3,15,20,2,5.554853328514923
343,2,10,15,2,5.554853328505451
1462,7,35,40,2,5.553677679182375
579,3,15,20,2,5.553677679172905
1623,8,40,45,2,5.553677679172905
8345,134,670,675,2,5.553677679172905
10388,191,955,960,2,5.553089737022715
581,3,15,20,2,5.553089737017981
1264,6,30,35,2,5.553089737017981
2805,19,95,100,2,5.553089737017981
1882,10,50,55,2,5.552501559918229
153,1,5,10,2,5.552501559908761
338,2,10,15,2,5.55191338280901
576,3,15,20,2,5.55191338280901
13076,291,1455,1460,2,5.55191338280901
151,1,5,10,2,5.551324970820797
1881,10,50,55,2,5.551324970820797
336,2,10,15,2,5.551324970811331
10866,204,1020,1025,2,5.551324970811331
20,0,0,5,2,5.55073655882312
2533,16,80,85,2,5.55073655882312
3663,30,150,155,2,5.55073655882312
6556,86,430,435,2,5.55073655882312
2127,12,60,65,2,5.55014791199495
10424,192,960,965,2,5.55014791199495
3052,22,110,115,2,5.549559265157315
7806,120,600,605,2,5.549559265157315
9783,174,870,875,2,5.549559265157315
6290,79,395,400,2,5.548381501918571
2126,12,60,65,2,5.54838150191384
2235,13,65,70,2,5.54838150191384
6887,95,475,480,2,5.54838150191384
12092,247,1235,1240,2,5.54838150191384
10831,203,1015,1020,2,5.547792385552567
12009,244,1220,1225,2,5.547792385552567
13053,290,1450,1455,2,5.547792385552567
17,0,0,5,2,5.547203269181834
328,2,10,15,2,5.547203269181834
327,2,10,15,2,5.54661391813266
1257,6,30,35,2,5.54661391813266
16,0,0,5,2,5.54602456707403
562,3,15,20,2,5.54602456707403
7003,98,490,495,2,5.54602456707403
143,1,5,10,2,5.54543498137207
4518,44,220,225,2,5.54543498137207
10157,184,920,925,2,5.54543498137207
558,3,15,20,2,5.544845395679565
4361,41,205,210,2,5.544845395679565
7002,98,490,495,2,5.544845395679565
7347,107,535,540,2,5.544845395679565
553,3,15,20,2,5.544255575398784
9297,159,795,800,2,5.544255575398784
554,3,15,20,2,5.543665755108549
2232,13,65,70,2,5.543665755108549
2801,19,95,100,2,5.543665755108549
3294,25,125,130,2,5.543665755108549
6397,82,410,415,2,5.543665755108549
811,4,20,25,2,5.542485645447503
812,4,20,25,2,5.542485645447503
10011,180,900,905,2,5.542485645447503
10929,206,1030,1035,2,5.542485645447503
1035,5,25,30,2,5.541895356133053
1248,6,30,35,2,5.541895356133053
2879,20,100,105,2,5.541895356133053
1033,5,25,30,2,5.541895356123603
2000,11,55,60,2,5.541895356123603
2617,17,85,90,2,5.541305066809153
5220,57,285,290,2,5.541305066809153
1246,6,30,35,2,5.540714543042485
1451,7,35,40,2,5.540714543042485
3796,32,160,165,2,5.540124019285264
3994,35,175,180,2,5.540124019285264
1448,7,35,40,2,5.539533261137706
10180,185,925,930,2,5.53953326112826
2318,14,70,75,2,5.538942502980702
2876,20,100,105,2,5.538942502980702
3593,29,145,150,2,5.538942502980702
793,4,20,25,2,5.538351510489997
794,4,20,25,2,5.538351510489997
1024,5,25,30,2,5.538351510489997
1025,5,25,30,2,5.5383515104805525
1996,11,55,60,2,5.537760517989848
1022,5,25,30,2,5.53716929120161
792,4,20,25,2,5.536578064427535
8098,128,640,645,2,5.536578064427535
140,1,5,10,2,5.536578064422814
317,2,10,15,2,5.536578064422814
544,3,15,20,2,5.536578064422814
791,4,20,25,2,5.536578064422814
1612,8,40,45,2,5.536578064422814
1746,9,45,50,2,5.536578064422814
4513,44,220,225,2,5.536578064422814
8862,147,735,740,2,5.536578064422814
9293,159,795,800,2,5.536578064422814
8140,129,645,650,2,5.535986603399184
541,3,15,20,2,5.535986603389745
1017,5,25,30,2,5.535395142366115
1018,5,25,30,2,5.535395142366115
1237,6,30,35,2,5.535395142366115
4113,37,185,190,2,5.535395142366115
1743,9,45,50,2,5.534803447152708
10246,187,935,940,2,5.53480344714327
1233,6,30,35,2,5.534211751929863
1234,6,30,35,2,5.534211751929863
1440,7,35,40,2,5.534211751929863
1441,7,35,40,2,5.534211751929863
1994,11,55,60,2,5.534211751929863
2113,12,60,65,2,5.534211751929863
2114,12,60,65,2,5.534211751929863
2224,13,65,70,2,5.534211751929863
2422,15,75,80,2,5.534211751929863
3872,33,165,170,2,5.534211751929863
7478,111,555,560,2,5.534211751929863
315,2,10,15,2,5.533619822564433
2702,18,90,95,2,5.533619822564433
1435,7,35,40,2,5.533027893208439
1436,7,35,40,2,5.533027893208439
1600,8,40,45,2,5.533027893208439
1739,9,45,50,2,5.533027893208439
1741,9,45,50,2,5.533027893208439
1742,9,45,50,2,5.533027893208439
2311,14,70,75,2,5.533027893208439
2419,15,75,80,2,5.533027893208439
2519,16,80,85,2,5.533027893208439
7543,113,565,570,2,5.532435729762292
2219,13,65,70,2,5.532435729752859
3372,26,130,135,2,5.532435729752859
1866,10,50,55,2,5.531843566311427
11858,238,1190,1195,2,5.531843566311427
11,0,0,5,2,5.531843566306711
136,1,5,10,2,5.531843566306711
538,3,15,20,2,5.531843566306711
1865,10,50,55,2,5.531843566306711
2109,12,60,65,2,5.531843566306711
2111,12,60,65,2,5.531843566306711
2418,15,75,80,2,5.531843566306711
2610,17,85,90,2,5.531843566306711
2698,18,90,95,2,5.531843566306711
2790,19,95,100,2,5.531843566306711
2792,19,95,100,2,5.531843566306711
3048,22,110,115,2,5.531843566306711
7696,117,585,590,2,5.531843566306711
2104,12,60,65,2,5.531251168820223
3521,28,140,145,2,5.531251168820223
7034,99,495,500,2,5.531251168820223
2217,13,65,70,2,5.530658771324304
2307,14,70,75,2,5.530658771324304
2415,15,75,80,2,5.530658771324304
2872,20,100,105,2,5.530658771324304
2873,20,100,105,2,5.530658771324304
2963,21,105,110,2,5.530658771324304
8894,148,740,745,2,5.530658771324304
779,4,20,25,2,5.52947350835822
1592,8,40,45,2,5.52947350835822
1986,11,55,60,2,5.52947350835822
2608,17,85,90,2,5.52947350835822
2785,19,95,100,2,5.52947350835822
3367,26,130,135,2,5.52947350835822
2691,18,90,95,2,5.528880642937866
1983,11,55,60,2,5.528287777512798
3515,28,140,145,2,5.528287777508084
6552,86,430,435,2,5.528287777508084
4050,36,180,185,2,5.527694678188712
13955,351,1755,1760,2,5.527101578883477
2952,21,105,110,2,5.527101578878765
3124,23,115,120,2,5.527101578878765
4237,39,195,200,2,5.527101578878765
9,0,0,5,2,5.526508245731659
131,1,5,10,2,5.526508245731659
4351,41,205,210,2,5.526508245731659
8095,128,640,645,2,5.526508245731659
4728,48,240,245,2,5.526508245722235
2301,14,70,75,2,5.525914912575129
3362,26,130,135,2,5.525914912575129
4963,52,260,265,2,5.525914912575129
3201,24,120,125,2,5.525321345632809
4172,38,190,195,2,5.525321345632809
776,4,20,25,2,5.5253213456233885
3715,31,155,160,2,5.5253213456233885
5534,63,315,320,2,5.5253213456233885
2407,15,75,80,2,5.52472777868578
2408,15,75,80,2,5.52472777868107
775,4,20,25,2,5.524133977998596
2501,16,80,85,2,5.524133977989177
2405,15,75,80,2,5.523540177306701
2498,16,80,85,2,5.523540177306701
3360,26,130,135,2,5.523540177306701
5879,70,350,355,2,5.523540177306701
6967,97,485,490,2,5.523540177306701
11531,226,1130,1135,2,5.523540177306701
3359,26,130,135,2,5.5229461429378155
3443,27,135,140,2,5.5229461429378155
3200,24,120,125,2,5.522946142928398
3713,31,155,160,2,5.522946142928398
774,4,20,25,2,5.522352108559512
2494,16,80,85,2,5.522352108559512
2495,16,80,85,2,5.522352108559512
2597,17,85,90,2,5.522352108559512
2781,19,95,100,2,5.522352108559512
6781,92,460,465,2,5.522352108559512
6926,96,480,485,2,5.522352108559512
8335,134,670,675,2,5.522352108559512
10607,197,985,990,2,5.522352108559512
10746,201,1005,1010,2,5.522352108559512
2949,21,105,110,2,5.521757840550095
4234,39,195,200,2,5.52116357253597
2594,17,85,90,2,5.521163572531263
2595,17,85,90,2,5.521163572531263
2684,18,90,95,2,5.521163572531263
2866,20,100,105,2,5.521163572531263
3358,26,130,135,2,5.521163572531263
4564,45,225,230,2,5.521163572531263
10299,189,945,950,2,5.521163572531263
5002,53,265,270,2,5.520569070931126
11290,218,1090,1095,2,5.520569070931126
6011,73,365,370,2,5.520569070921711
12031,245,1225,1230,2,5.520569070921711
4504,44,220,225,2,5.519974569326281
525,3,15,20,2,5.519974569321574
2777,19,95,100,2,5.519974569321574
3357,26,130,135,2,5.519974569321574
6816,93,465,470,2,5.519974569321574
7658,116,580,585,2,5.519974569321574
9558,167,835,840,2,5.519974569321574
5960,72,360,365,2,5.519379834183152
523,3,15,20,2,5.519379834173741
3195,24,120,125,2,5.519379834173741
3117,23,115,120,2,5.518785099040024
2774,19,95,100,2,5.518785099035318
2860,20,100,105,2,5.518785099035318
2861,20,100,105,2,5.518785099035318
2941,21,105,110,2,5.518785099035318
3031,22,110,115,2,5.518785099035318
3118,23,115,120,2,5.518785099035318
3442,27,135,140,2,5.518785099035318
5168,56,280,285,2,5.518785099035318
9154,155,775,780,2,5.518785099035318
9187,156,780,785,2,5.518785099035318
10744,201,1005,1010,2,5.518785099035318
14238,386,1930,1935,2,5.518190130411044
1726,9,45,50,2,5.518190130401635
3193,24,120,125,2,5.517595161782065
7343,107,535,540,2,5.517595161782065
2859,20,100,105,2,5.517595161777361
2937,21,105,110,2,5.517595161777361
3028,22,110,115,2,5.517595161777361
3115,23,115,120,2,5.517595161777361
8421,136,680,685,2,5.517595161777361
3352,26,130,135,2,5.516404757638922
2295,14,70,75,2,5.516404757634218
2485,16,80,85,2,5.516404757634218
2486,16,80,85,2,5.516404757634218
2678,18,90,95,2,5.516404757634218
3351,26,130,135,2,5.516404757634218
3507,28,140,145,2,5.516404757634218
5910,71,355,360,2,5.516404757634218
7970,125,625,630,2,5.515809322181124
2482,16,80,85,2,5.515809322171719
4901,51,255,260,2,5.515809322171719
5776,68,340,345,2,5.515809322171719
5822,69,345,350,2,5.515809322171719
6091,75,375,380,2,5.515809322171719
2590,17,85,90,2,5.515213886718625
3349,26,130,135,2,5.515213886718625
3505,28,140,145,2,5.515213886718625
3568,29,145,150,2,5.515213886718625
3708,31,155,160,2,5.515213886718625
7169,103,515,520,2,5.515213886718625
1579,8,40,45,2,5.514618217918401
3182,24,120,125,2,5.514618217918401
3428,27,135,140,2,5.514022549127581
4614,46,230,235,2,5.514022549127581
7258,105,525,530,2,5.514022549127581
8091,128,640,645,2,5.514022549127581
9818,175,875,880,2,5.514022549127581
13387,308,1540,1545,2,5.514022549127581
3342,26,130,135,2,5.51342664705147
6466,84,420,425,2,5.51342664705147
4394,42,210,215,2,5.513426647042069
5868,70,350,355,2,5.513426647042069
2398,15,75,80,2,5.5128307449659575
3267,25,125,130,2,5.5128307449659575
3561,29,145,150,2,5.5128307449659575
3857,33,165,170,2,5.5128307449659575
7295,106,530,535,2,5.5128307449659575
7471,111,555,560,2,5.5128307449659575
3855,33,165,170,2,5.512234609650434
6542,86,430,435,2,5.512234609650434
14284,394,1970,1975,2,5.512234609650434
4343,41,205,210,2,5.512234609641034
11190,215,1075,1080,2,5.512234609641034
14300,397,1985,1990,2,5.512234609641034
3341,26,130,135,2,5.511638474325511
3776,32,160,165,2,5.511638474325511
4163,38,190,195,2,5.511638474325511
4613,46,230,235,2,5.511638474325511
2931,21,105,110,2,5.5110421058256325
6088,75,375,380,2,5.5110421058256325
5820,69,345,350,2,5.511042105816234
7691,117,585,590,2,5.511042105816234
3423,27,135,140,2,5.510445737316355
6541,86,430,435,2,5.510445737316355
5269,58,290,295,2,5.5098491356793105
2585,17,85,90,2,5.509849135669915
3107,23,115,120,2,5.509849135669915
3913,34,170,175,2,5.509849135669915
5163,56,280,285,2,5.509849135669915
5954,72,360,365,2,5.509849135669915
3773,32,160,165,2,5.5092525340328695
3974,35,175,180,2,5.5092525340328695
6087,75,375,380,2,5.5092525340328695
11694,232,1160,1165,2,5.5092525340328695
521,3,15,20,2,5.5086556993124045
1974,11,55,60,2,5.5086556993124045
4554,45,225,230,2,5.5086556993124045
3699,31,155,160,2,5.508058864587242
5265,58,290,295,2,5.508058864582546
5481,62,310,315,2,5.508058864582546
5581,64,320,325,2,5.508058864582546
3909,34,170,175,2,5.506864729061835
6142,76,380,385,2,5.50686472905714
3968,35,175,180,2,5.506267428317959
5480,62,310,315,2,5.506267428317959
5723,67,335,340,2,5.506267428317959
6993,98,490,495,2,5.506267428317959
8594,140,700,705,2,5.506267428317959
5157,56,280,285,2,5.50626742830857
6189,77,385,390,2,5.50626742830857
5579,64,320,325,2,5.505670127569389
13447,312,1560,1565,2,5.505670127569389
4947,52,260,265,2,5.505072593892291
4996,53,265,270,2,5.505072593892291
3263,25,125,130,2,5.505072593882904
6084,75,375,380,2,5.505072593882904
7534,113,565,570,2,5.505072593882904
3966,35,175,180,2,5.504475060205806
4442,43,215,220,2,5.504475060205806
7059,100,500,505,2,5.504475060205806
10409,192,960,965,2,5.504475060205806
1222,6,30,35,2,5.50387729365109
4156,38,190,195,2,5.503877293641706
12694,274,1370,1375,2,5.503877293641706
7287,106,530,535,2,5.503279527091682
4154,38,190,195,2,5.5026815276952945
5207,57,285,290,2,5.50268152768591
6083,75,375,380,2,5.50268152768591
3552,29,145,150,2,5.502083528294214
4493,44,220,225,2,5.502083528294214
4831,50,250,255,2,5.502083528294214
5675,66,330,335,2,5.502083528294214
10492,194,970,975,2,5.502083528294214
4888,51,255,260,2,5.501485296121904
13244,300,1500,1505,2,5.501485296121904
124,1,5,10,2,5.500887063940212
4090,37,185,190,2,5.500887063940212
4275,40,200,205,2,5.500887063940212
5903,71,355,360,2,5.500887063940212
12853,281,1405,1410,2,5.500887063940212
3842,33,165,170,2,5.500288599037098
5206,57,285,290,2,5.500288599037098
3550,29,145,150,2,5.499690134124606
8852,147,735,740,2,5.499091436539192
4030,36,180,185,2,5.499091436529815
8708,143,715,720,2,5.499091436529815
9916,178,890,895,2,5.499091436529815
4,0,0,5,2,5.498492738944401
5623,65,325,330,2,5.498492738944401
8364,135,675,680,2,5.498492738944401
3904,34,170,175,2,5.497893808730431
4489,44,220,225,2,5.497893808721056
4605,46,230,235,2,5.497893808721056
6913,96,480,485,2,5.497893808721056
5899,71,355,360,2,5.497294878507086
1417,7,35,40,2,5.49669571571175
4994,53,265,270,2,5.496695715702376
8921,149,745,750,2,5.496695715702376
12182,251,1255,1260,2,5.496695715702376
4333,41,205,210,2,5.496096552907041
5569,64,320,325,2,5.496096552907041
6536,86,430,435,2,5.496096552907041
13865,344,1720,1725,2,5.496096552907041
4993,53,265,270,2,5.495497157585396
13065,291,1455,1460,2,5.495497157585396
10813,203,1015,1020,2,5.4954971575760245
1971,11,55,60,2,5.494897762254379
4331,41,205,210,2,5.494897762254379
5204,57,285,290,2,5.494897762254379
6276,79,395,400,2,5.494897762254379
6692,90,450,455,2,5.494897762254379
8884,148,740,745,2,5.494897762254379
5857,70,350,355,2,5.494298134453614
6731,91,455,460,2,5.494298134453614
7859,122,610,615,2,5.494298134453614
10368,191,955,960,2,5.494298134453614
5365,60,300,305,2,5.494298134444246
4434,43,215,220,2,5.493698506643481
8552,139,695,700,2,5.493698506643481
122,1,5,10,2,5.493098646405353
2766,19,95,100,2,5.493098646405353
10773,202,1010,1015,2,5.493098646405353
4329,41,205,210,2,5.492498786176592
4824,50,250,255,2,5.492498786176592
8120,129,645,650,2,5.492498786176592
8324,134,670,675,2,5.492498786176592
13939,350,1750,1755,2,5.492498786176592
6950,97,485,490,2,5.491898693564215
4432,43,215,220,2,5.491298600961203
4822,50,250,255,2,5.491298600961203
11915,240,1200,1205,2,5.491298600961203
13827,341,1705,1710,2,5.491298600961203
2,0,0,5,2,5.490097951091694
1574,8,40,45,2,5.490097951091694
8405,136,680,685,2,5.490097951091694
9451,164,820,825,2,5.490097951091694
13240,300,1500,1505,2,5.490097951091694
8237,132,660,665,2,5.489497393885683
13127,294,1470,1475,2,5.489497393885683
516,3,15,20,2,5.488896836670312
4659,47,235,240,2,5.488896836670312
7493,112,560,565,2,5.488896836670312
8037,127,635,640,2,5.488896836670312
7781,120,600,605,2,5.488296047240798
2089,12,60,65,2,5.487695257801925
4600,46,230,235,2,5.487695257801925
5853,70,350,355,2,5.487695257801925
7682,117,585,590,2,5.487695257801925
5758,68,340,345,2,5.48709423620003
8549,139,695,700,2,5.48709423620003
11100,212,1060,1065,2,5.48709423620003
2928,21,105,110,2,5.487094236190673
4025,36,180,185,2,5.487094236190673
8116,129,645,650,2,5.487094236190673
13458,313,1565,1570,2,5.487094236190673
1216,6,30,35,2,5.486493214588778
12303,256,1280,1285,2,5.486493214588778
13702,331,1655,1660,2,5.486493214588778
2088,11,55,60,1,2.845406299471376
3019,21,105,110,1,2.845406299471376
4657,46,230,235,1,2.845406299471376
4145,37,185,190,1,2.8454062994665237
4326,40,200,205,1,2.844846664756972
5850,69,345,350,1,2.844846664756972
6613,87,435,440,1,2.844846664756972
120,0,0,5,1,2.8448466647521213
2087,11,55,60,1,2.8448466647521213
7458,110,550,555,1,2.8448466647521213
3762,31,155,160,1,2.8442867893247628
6456,83,415,420,1,2.8442867893247628
6493,84,420,425,1,2.8442867893247628
2847,19,95,100,1,2.8442867893199124
7322,106,530,535,1,2.8442867893199124
1572,7,35,40,1,2.843726673219316
4270,39,195,200,1,2.843726673219316
4483,43,215,220,1,2.843726673219316
1718,8,40,45,1,2.843726673214467
5092,54,270,275,1,2.843726673214467
515,2,10,15,1,2.843166316491756
758,3,15,20,1,2.843166316491756
1410,6,30,35,1,2.843166316486908
2582,16,80,85,1,2.8409224842766596
1215,5,25,30,1,2.8409224842718155
1571,7,35,40,1,2.8403609251372126
3333,25,125,130,1,2.8403609251372126
514,2,10,15,1,2.840360925132369
4656,46,230,235,1,2.840360925132369
1717,8,40,45,1,2.8397991256535513
4024,35,175,180,1,2.8397991256535513
119,0,0,5,1,2.839799125648709
6074,74,370,375,1,2.839799125648709
1570,7,35,40,1,2.8392370858820426
1214,5,25,30,1,2.839237085877201
1409,6,30,35,1,2.836423284298162
118,0,0,5,1,2.8364232842933252
3688,30,150,155,1,2.835859803770909
2764,18,90,95,1,2.8358598037660734
3332,25,125,130,1,2.835296083286142
1716,8,40,45,1,2.8352960832813072
1845,9,45,50,1,2.8347321228871203
987,4,20,25,1,2.834732122882287
3331,25,125,130,1,2.8341679226262775
4544,44,220,225,1,2.8341679226214445
513,2,10,15,1,2.8336034825508034
1213,5,25,30,1,2.8336034825508034
4082,36,180,185,1,2.8336034825459713
